,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,check1,check2,check3,check4,Q1 RP1,Q2 RP2,Q3 RP3,Q4 RP4,Q5 RP5,Q6 RP6,Q7 RP7,Q8 RN1,Q9 RN2,Q10 RN3,Q11 RN4,Q12 RN5,Q13 RN6,Q14 RN7,Q15 LP1,Q16 LP2,Q17 LP3,Q18 LP4,Q19 LP5,Q20 LP6,Q21 LP7,Q22 LN1,Q23 LN2,Q24 LN3,Q25 LN4,Q26 LN5,Q27 LN6,Q28 LN7,gender,age,hispanic,ethinicity,social class,income,occupation,ideology,affiliation,Q275,Q276,Q277,Q278,Q279,Q280,mTurkCode,idid,ResponseID,dscore,Default
63,11/17/22 12:28,11/17/22 12:32,0,100,288,1,11/17/22 12:32,R_3pamC0xSfGEhRzY,anonymous,EN,0.0,0.0,140.973,0,1,2,1,"1,2",,,,,,,,,,,,,,,,,,,,,,"18C896,16C115,13X196,20C85,19X197,14C142,19C68,21X220,14C99,15X215,17X164,16X182,17X197,18C89,15C93,22C89,20X180,22X204,21X222,13C91,END","5X271,11C84,1C70,3X178,4X196,7C118,6C70,4X176,1X182,2X165,8C101,6C3,11C134,10C183,8X242,12X197,12X149,3C2,9C167,10X213,END","12C145,22X117,1X209,13C132,8X213,20C12,2X217,17C126,6C76,15C55,10X202,18C127,4X211,14C148,3C8,19X223,7C164,21C58,11C166,16X237,END","3X288,22X229,10C113,20X73,1X209,15C183,8X210,20C76,2X182,19X204,12C148,15C3,6C28,21X227,6C1,13C163,7C4,19C21,1X248,14X162,5C36,16X182,4C67,21X226,8C167,14X243,11C25,22C5,12X651,17X201,10C5,18C1,7C136,18C70,3C17,16C120,5C84,17C133,9X194,13X179,END","17X319,13X167,22C134,20X208,17C22,15X228,16X196,18C119,19X163,16X72,22C180,14X114,13X181,19C148,17C73,22C153,16X85,14X222,21X178,16C39,15X241,21C164,21X196,13X86,18C148,18X307,14C37,14X200,22X227,21C81,15X100,13X203,18X243,17C21,15C15,20C152,20X216,20X205,19X245,19X228,END","5X273,16X215,10C116,14C37,6X162,15X198,3C98,18X166,9X67,21X134,7X149,20X35,12X230,13X18,1C131,22C4,8C185,19C93,4X83,17X215,END","8C277,20C3,2C145,13X323,5X212,15C20,12X244,16C52,8C260,19C22,11C17,14X71,1C5,22C196,9C4,21C6,9X242,19X230,10C5,22X232,7C16,16C20,5X234,17C32,2X227,14X189,3C10,20X213,4C7,17C3,6X243,18C165,11X259,21X230,6X99,13X250,10C175,18X230,3C51,15X228,END",Male,46,0,1.0,3,"70,000 - 79,999",engineer,Liberal,Democratic,1.0,,2,,2,,2358124,64,R_3pamC0xSfGEhRzY,,0
64,11/17/22 12:27,11/17/22 12:32,0,100,294,1,11/17/22 12:32,R_2tyxze55p0g8ADc,anonymous,EN,0.0,0.0,26.354,0,1,2,1,"1,2","19X4654,18X270,21X142,22X91,16C98,22X131,20X352,19X139,15C112,20C15,13C130,13X2242,17C84,17C122,16C101,18X125,14C126,15X133,END","9X233,2C110,5C118,11C113,3C124,4C149,11X156,12X137,3C102,8X171,6C136,7X153,1X126,12X156,9C177,5C100,2C153,7C141,1C154,10C140,END","10X190,15C139,1C149,14C194,6C223,17C187,7C219,21C6,3C247,20X21,8X268,18X191,4C136,16C176,2C177,22X194,12C192,19C179,11X170,13C110,END","4C208,18C141,11C166,16C241,6X223,16X196,5X132,13X160,3C111,18C117,2C138,21X147,12C125,13X155,10C119,15X134,11C123,20C181,7C149,19C126,10C136,22C106,9X151,21X148,3C128,17X181,1X154,15X142,2X156,17X158,1X143,14X142,8C100,19C112,5C162,14C122,9C121,22X151,7C176,20C165,END","19C177,18C22,20X107,15X114,13C101,21C112,17X156,13X124,22C100,18C143,13C123,21X148,19X129,16C132,14C147,20X155,14X115,18X141,16C138,21X179,20C145,14C152,22C155,15C138,17C139,16C132,19C140,16C129,17C137,14C123,21X178,15C115,18X121,17C126,13X131,22C144,20X140,15C115,19X147,22X108,END","1X369,16C127,9C155,14C202,4X182,20X174,6X190,13X124,11C151,19X138,2X128,18X143,10C166,21X193,7C134,22X155,3X155,15C132,12C146,17C136,END","1C198,21C152,11C152,21C130,12X131,20C145,12C134,18X188,9C141,18X144,7C140,19X191,1X150,17X173,3X162,14C145,6X169,13C157,10X210,17C177,3C186,20X180,2X158,16C142,8C151,19X161,8X153,22X180,4X168,22X153,6X136,15X138,10C128,15C148,5X161,14C140,9C167,16X172,2C187,13C161,END",,,,,,,,,,,,,,,,,,,,,,Male,30,0,4.0,3,"100,000 - 149,999",IT,conservative,Democratic,1.0,,2,,2,,42295070,65,R_2tyxze55p0g8ADc,,0
66,11/17/22 12:21,11/17/22 12:33,0,100,711,1,11/17/22 12:33,R_SIUI9qDziUwTYu5,anonymous,EN,0.0,0.0,54.101,0,1,2,1,"1,2",,,,,,,,,,,,,,,,,,,,,,"19X1488,21X121,20C54,16X203,20C142,14C46,22C18,15X149,19C70,13C76,17X174,22C38,18X123,17X212,14C161,15X232,13X193,18C69,21X112,16X225,END","2C199,9X170,7X176,6C114,11C38,8C4,4C86,12C54,6X154,5C116,12C39,10X170,1C164,4X132,8C61,2C189,10C36,3C84,3X146,11C89,END","1C145,14C18,9X181,13X213,10X269,20C45,2C125,22C158,6X167,15X153,8C44,21C19,12X196,19C104,4X153,18C156,5X156,16X200,7X185,17X216,END","1C96,14C41,6C180,19X129,9X241,19X60,7C78,13X207,9X218,20C85,8C85,20C131,6X109,17X173,10X218,14X205,5C25,18C129,7C36,18C7,11X222,15X287,3C45,22X133,8X206,16X169,10X239,17C7,2C38,22C109,5X139,21X116,4C159,21X137,1X112,16X207,2C10,13X191,12C7,15X222,END","22X361,21X218,13C89,17X118,18C12,14X86,19X165,20X198,19X244,16C100,13X132,15X146,15C111,19C100,20X204,13C61,14C113,20X253,13C79,15X104,22X113,16C44,17X48,21X66,18X166,16X142,17C46,21C9,18X189,17C38,19X96,20X178,14C22,18X156,16C95,14X70,21X205,22X195,15C157,22X233,END","11C296,16X125,9X162,15C117,4X49,13C64,5C32,19X66,8X172,20X197,3C57,17C81,10C27,18X205,2C130,14C80,7X208,21X191,6C94,22X129,END","2C149,19C87,4C86,21C90,8C5,16C73,7X145,15X70,1C163,18C21,9C12,21X232,11X175,13C74,9X169,22X221,5C49,13C48,10C59,15C72,4C66,19C55,6C111,14X97,11X202,16C109,6X109,17C33,7X146,22X209,8X217,17C139,5C61,14X85,3C85,18C68,3C77,20X168,12X210,20X234,END",Male,37,0,1.0,1,"50,000 - 59,999",MANAGER,Liberal,Democratic,1.0,,2,,2,,40151702,67,R_SIUI9qDziUwTYu5,,0
67,11/17/22 12:28,11/17/22 12:34,0,100,352,1,11/17/22 12:34,R_2ypI6P31RMJYCzL,anonymous,EN,0.0,0.0,21.365,0,1,2,1,"1,2",,,,,,,,"18C1429,14X128,20C162,21C119,17X133,21C155,22C173,18C127,17X144,15X195,13X181,22C171,20C187,16C8,19C105,19C182,16X157,13X171,15X204,14X221,END","3X310,7C182,2C164,5C37,5X242,1X277,4X142,12X69,10C2,10C237,11X93,9X8,1C304,3C86,6C132,11X311,8C187,2X279,7X292,12X125,END","11X381,14X29,4C12,16X133,1C235,19C107,9X476,20X355,3C12,13C93,5X262,18C43,10X50,22X212,8X70,17X268,6X221,21C34,12X76,15X51,END","10C819,14C6,8C12,18X253,5C20,22C2,3C21,19X250,7X266,17C39,3C42,17X89,12C78,18C37,2C70,20C155,11X466,21X247,8X73,14X176,6C108,13X672,9X123,20C41,11X331,15X297,5C24,15X110,1C31,21X122,9X227,13C39,4X171,22X251,4C243,19C245,10X57,16C28,6C38,16X50,END","14X551,21X69,22C53,16X266,15C206,22X90,20C42,16C103,21X106,22X85,15C93,19C131,17X376,19C65,22C13,17X212,15C21,19X4,21X17,20C8,14C194,20C194,21C175,18X183,13C205,13C204,19X150,18X207,13C8,15C202,13C4,18C197,20X238,16X30,17C13,18C238,17C75,16X171,14C6,14C32,END","7C214,15C14,3X474,14X243,1X222,20C33,9C254,16C4,5X467,22X206,8X195,21X206,10X209,18X215,2C166,13X196,6C209,17C220,11X195,19X210,END","6C249,14X278,8C3,17C72,11X74,21X86,1X317,22X205,7X85,16C40,5C92,22X110,12X98,15C54,11X108,19C54,4X285,16C37,3C42,21X209,9X142,20X198,6X268,18X291,5X232,20C41,2C124,19X136,8X52,17C279,10X122,13C37,10C131,14X53,7X60,18X69,1X44,13X63,3C192,15C23,END",,,,,,,,,,,,,,,Female,36,0,1.0,1,"70,000 - 79,999",healthcare,Liberal,Democratic,1.0,,2,,2,,25447261,68,R_2ypI6P31RMJYCzL,,0
68,11/17/22 12:26,11/17/22 12:35,0,100,487,1,11/17/22 12:35,R_0oiR5atXj4kiRpL,anonymous,EN,0.0,0.0,321.083,0,1,2,1,"1,2","14C537,18X132,20X72,20C60,17X93,22C117,16X139,13X78,21C44,15C7,22C7,17X335,21C94,18C77,13X79,16C357,19X123,15C127,19C172,14C38,END","10X330,5C79,7X144,7X137,1C47,1X126,2C100,4C112,2C116,3X173,9C104,5C106,12X98,8X118,6C100,4X111,12X122,9X117,11X143,10X122,END","10X317,19C115,12C103,20X99,7X114,13C120,3C128,14C107,1C127,17C122,4C180,22X221,5C118,16C194,9X201,18X175,6C134,15C214,8X458,21X169,END","3C391,15X99,4C119,16X102,4X82,14C122,1C109,21C21,11X325,16C109,2C154,15C101,8X173,19X341,12X178,18X431,1C75,20X376,5C91,13C176,12C122,22X134,10X301,22X114,5C117,13X218,10X232,21C2,2C148,18C158,9X185,20X166,7X304,14C287,6C670,17C226,9X230,17C100,8C131,19X424,END","20C185,18X70,13X102,20C109,22X121,19C166,21C106,19C114,14X883,22C22,14C54,17X401,14X597,21C317,19C50,20C4388,13X434,16X1217,16C158,15C123,17C90,21X98,18C135,22C291,16X142,16X664,20C131,18C700,13X507,17X918,17X105,15X109,22C92,14X123,13X141,21X416,15C368,19C173,15C50,18X143,END","5C821,20X79,10C110,15C98,8X249,16X109,1X58,18C77,3C82,19C72,9X184,22C35,12X151,17X127,2C32,21X126,4X105,14X83,7X126,13X99,END","9X315,15X106,5X127,21C112,6C120,13X176,11X183,13X122,5C112,16C105,12X410,22C131,2C144,20C128,12X141,19C82,8C11,18C44,10C85,14X112,4C125,19C175,3C8,14X199,6C106,20X165,7X136,15X347,1X207,18X197,10C21,17X159,4C132,22C196,8X181,21C127,7C173,16C131,3C149,17C145,END",,,,,,,,,,,,,,,,,,,,,,Male,35,0,1.0,2,"60,000 - 69,999",healthcare,Liberal,Democratic,1.0,,2,,2,,22163953,69,R_0oiR5atXj4kiRpL,,0
70,11/17/22 12:32,11/17/22 12:35,0,100,196,1,11/17/22 12:35,R_2S77UUsVutSj0qG,anonymous,EN,0.0,0.0,22.279,0,1,2,1,"1,2",,,,,,,,"22C1250,15X185,18C88,14C2,15X179,19C37,21X163,17C89,17X145,13X156,13X177,16X166,20C85,16C34,19C75,14C10,21C84,20X148,18X172,22X136,END","8X644,3C47,6X179,10C68,8X164,5C124,9C35,5C144,9C26,1C112,12C46,7X173,11X193,3C101,11C44,2C97,4X184,10C47,2C96,4X199,END","12X622,15X237,5C92,18X229,9C25,17X240,8C26,16X224,4X131,14C88,3C96,22C5,6C21,13C68,11X197,19C135,1X194,20X214,7X82,21C133,END","1C1345,19X194,9C10,20C68,6X165,14C67,3C20,21C139,5X142,13C101,7X227,19X186,7C91,15X229,12X225,13X255,11X248,18C129,12X139,22C143,4X280,15C81,5C182,14C67,2C137,18X240,8C107,22C76,10C23,17C54,9C3,16C34,8X216,17X240,4C88,21X262,6X177,20C52,3X229,16C54,END","22X1825,14C150,20C70,16C117,16X177,19X99,18X198,20X196,14X133,18C81,16C121,21C120,22X217,15C112,17X234,22C105,20X225,19X216,21X214,15C130,22C56,18C45,17C122,15X209,20C6,21X214,17C179,13X213,18C87,19X225,14X131,15X227,21X139,17C82,19C96,13C39,13X226,14X179,16X164,13C6,END","11X907,14C84,3X215,16X178,5X147,20C102,4C60,18C125,2C163,22C69,10X229,17X150,6C4,19X67,9C19,21X232,8C18,13C213,7X277,15X101,END","6C782,16C4,4C4,21C111,7X219,13X115,8C99,17C168,5X211,18X180,7C5,15X35,11X196,21X229,1C131,20C85,12X201,15C131,3X198,17X211,9X104,13C127,8X137,19X195,5C130,16X200,2X208,14X234,6X172,14X212,11C70,22X211,10X199,22X211,1C117,19C132,2C86,18X149,9X263,20C2,END",,,,,,,,,,,,,,,Female,37,0,1.0,3,"50,000 - 59,999",Manager,Liberal,Democratic,1.0,,2,,2,,26537957,71,R_2S77UUsVutSj0qG,,0
71,11/17/22 12:28,11/17/22 12:35,0,100,450,1,11/17/22 12:35,R_2B2Rg3ZkDM3LZbl,anonymous,EN,36.209,36.741,38.605,2,1,2,1,"1,2",,,,,,,,"19C1323,20C1590,14C1210,21C1933,15C1856,13C1498,20C1230,17C2476,19C1152,15C1732,18C3728,18C1159,16C1259,16C1221,22C1423,17C1974,14C1278,21C1325,13C1421,22C1796,END","3C3702,7C2060,12C2319,11C2025,9C1430,3X2438,6C1457,8C1340,11C1808,10C1378,12C2238,1C1243,7C1679,1C2868,8C1486,5C2961,2C1555,6C1547,5C1338,4C2120,END","12X519,21C65,9C11,14X114,1C70,18C153,2X138,20X149,11C59,15X100,4C26,17C7,3C49,22C144,5X203,16C47,8X111,19C95,7C144,13X123,END","1C414,22X144,10X196,21C80,11C95,14C108,1C22,13C33,2C61,18C143,9C139,18C2,2X146,17C31,7X98,22X133,8C89,16X121,6X114,21X204,12C48,16X148,3C103,19X213,6X218,15C120,12X90,19X160,9C82,17X153,4X202,20X207,5X214,15C111,7X124,13X145,11C127,14C156,3C65,20X205,END","19X752,19X142,15C112,17X190,13X191,22C53,17C122,14X181,18C128,16C65,22C54,15C101,22C189,15X204,19C88,19X124,20C109,21C125,14C78,20C165,16X208,18X52,17X149,13X184,21C16,21X148,17X208,21C34,14X178,20C79,18X113,16C126,15X217,14X213,16X231,20C91,13C128,22C172,18X233,13C105,END","11X1013,22X174,7X153,21C151,10C158,20X113,8X106,19C94,9C137,18C118,1C70,16X150,5X155,14X190,3X150,13X183,6X175,15X160,2X205,17X187,END","7X510,16C78,7C82,18X181,8C112,18X176,10X159,14C36,11C39,15C106,8C159,15X208,10C102,17C61,2X380,19X218,4C120,21C10,6C136,21C144,3C59,16X191,6X175,19C47,2C113,17X175,11C136,22C125,5C45,13X159,9C11,20C127,5X203,13X165,12C128,22X126,4C82,14C187,1X180,20C96,END",,,,,,,,,,,,,,,Female,25,0,1.0,3,"30,000 - 39,999",Employed,Conservative,Democratic,1.0,,2,,2,,9339852,72,R_2B2Rg3ZkDM3LZbl,,0
73,11/17/22 12:21,11/17/22 12:36,0,100,869,1,11/17/22 12:36,R_2SHJChwvvbIO6XA,anonymous,EN,0.0,0.0,125.526,0,1,2,1,"1,2",,,,,,,,"21C572,19C28,19X181,20X163,21X116,20X133,15X156,16C127,22C13,14C15,14X119,18X140,13C81,17X151,18X121,22X183,13C21,15X77,16C75,17X106,END","3C134,10C167,9C84,3C113,7C99,9X93,11X108,4X143,6C9,1C54,12C150,6X123,1X125,2C139,4X164,12C22,11X107,5X141,8C99,10X102,END","8C128,17X99,6C65,19X213,12C104,13X339,1X198,15C41,11X341,18C48,3X208,16C100,5C62,14C167,10X149,21C74,2X208,22X219,7C48,20X148,END","3X313,22X356,3X184,19X152,7C54,14X114,9C124,15X177,11X121,13C136,6C36,20X216,12C96,16X124,6X234,13C43,1X156,16X67,2X133,15C61,4C7,19X151,9C72,17X103,5C86,20X175,11C105,21C98,10X90,18X270,7C142,22X193,5C189,18X202,1X167,17C127,10X76,14C82,8X82,21X135,END","21C145,14C30,14X179,19C51,17X138,16X225,19C91,19C86,14C77,20C161,13C104,16X243,20C48,19C128,17C44,18X21,17X247,16X246,20C54,14X133,22C77,22C142,21X136,15X150,18X461,18X152,16C78,21X114,20X146,18X124,15C130,13X244,22X58,13X261,13X208,15C4,21C60,22C142,15C65,17X268,END","11C135,15C44,9C34,21C115,8X109,16X122,1C7,17X212,10C126,14C116,4C6,18C40,5X199,20C95,6C125,19C156,7X120,22C136,2C66,13X246,END","11C187,21C81,10C108,20X129,9C102,14C78,1X249,13X250,3C8,15C3,2C10,15X243,8C4,20X147,1X157,13X222,2X213,19C102,6C77,17X220,12C95,17X142,5X247,22X24,8X215,18X151,7C152,16C54,9C9,21C78,4C39,16X192,4X222,19C169,3X220,18C62,11X110,22C138,12X145,14X159,END",,,,,,,,,,,,,,,Male,36,0,1.0,1,"50,000 - 59,999",SUPERVISIOR,Liberal,Democratic,1.0,,2,,2,,52836554,74,R_2SHJChwvvbIO6XA,,0
74,11/17/22 12:33,11/17/22 12:36,0,100,187,1,11/17/22 12:36,R_3R8i4uEXVq4TfKS,anonymous,EN,0.0,0.0,21.713,0,1,2,1,"1,2","19C551,17X118,14C91,13X163,15X181,20C75,21X108,20X160,14C42,21C94,13X187,19C92,18X148,16C39,16X165,17X115,22X205,18X155,22X134,15C37,END","4X240,11C60,12X164,8X156,2C20,5X141,9C68,6C69,11C45,5C45,6X141,3X117,3X116,10X133,1C77,12C83,2C29,7C107,7X150,END","2X215,21X284,6X171,20C52,8X159,15C20,11C84,22X148,3C44,16X180,12C124,14C5,7C127,18X172,1C11,13X166,4X188,19C67,10X140,17C21,END","2X192,18C142,5C1,21C118,9X147,19X164,3C12,20C102,12X157,16X195,7X246,14C68,1X155,13X149,9C100,15C19,8C109,16C3,5X132,15X149,7C92,18X179,10C141,17X188,4X141,22C101,1X165,17X171,12C117,22X140,10X206,21X141,4C3,13X124,6X181,20C140,11X251,19X158,2C51,14X165,END","17C160,14C4,17C93,14X188,20X173,19X125,14C108,15C148,18X164,15X164,16C86,20C3,22X188,15X317,19C53,17C156,13X188,18X172,18C140,20X189,13C157,13X163,22X197,17C59,21C14,21X139,16C125,21C13,18X149,19X149,20X157,15C99,13C156,22X124,22C108,19X164,14C101,16X199,21X324,16C92,END","8C136,17C4,5C6,21X187,2X173,16C99,4C53,13C94,11X180,15X163,10X192,19C2,12C157,14X179,7X173,20C44,1X171,22X198,6X154,18X141,END","8C136,16X197,11X164,13X179,1C36,18X180,6X228,22X157,11C130,19C38,4X155,14C101,5C3,20X196,12C140,15X164,3C36,14C142,10X188,21C3,2X189,17X275,9C134,13C155,10X214,19C139,6X159,17C132,12C189,20X180,4X196,21X205,3X195,22X188,7C108,15X197,9X191,16X155,5C29,18C189,END",,,,,,,,,,,,,,,,,,,,,,Male,38,0,1.0,3,"70,000 - 79,999",engineer,Liberal,Democratic,1.0,,2,,2,,25905478,75,R_3R8i4uEXVq4TfKS,,0
75,11/17/22 12:30,11/17/22 12:37,0,100,398,1,11/17/22 12:37,R_3qOKuReiPnAY7BY,anonymous,EN,0.0,0.0,239.285,0,1,2,1,"1,2",,,,,,,,"22C771,19C177,18C133,13C142,15C163,17C123,14X124,22C117,21C164,16C0,20C273,21C146,19X253,13X5,14X209,18X241,16X203,17X179,20C119,15X25,END","3C287,7X28,4C192,11X10,12X289,7X86,5X211,1C167,11X215,4C156,6X347,2C91,12C63,6X81,2X35,5C14,9X225,10X205,10X258,8C1,END","1X595,19X244,2C38,20C43,6C17,21C70,11X169,22X52,8X34,14X37,12X275,18C228,7X127,16C41,10X3,15X1,5C33,13C18,3C10,17C196,END","8C287,16X110,11C110,22C11,9X207,20C33,8X129,19C2,6C111,17X223,1C25,20C88,7X191,13C25,2C48,21C44,12X168,14C57,5C25,15X129,5X143,18C60,3C34,14X126,4X69,19X280,4C58,17X116,2X356,18C78,7X207,21C36,12C130,15X48,11C30,13X227,3C20,16X230,10X190,22C151,END","13X497,13C45,13C85,15C45,19X176,17X350,15C58,22X236,19X141,22C96,15X352,21X163,18X127,21X70,18X114,21X86,20C73,22X49,21X97,19X110,18X220,16C19,14C112,20X151,14X377,18C392,17C312,20X90,17C84,16C314,14C263,16C68,16X134,19C1,15X120,17X172,20X62,14C109,22X149,13C146,END","11X313,14C17,9X229,19X193,12X157,15C48,8X188,20C105,2C30,13X186,6X427,22X187,10C123,17C38,4X123,16X105,5X274,21X193,1C15,18X188,END","2X476,21X13,8C8,20X234,11X70,14C209,6C21,19X343,3C135,13C159,7X127,17C139,5C160,22X126,5C138,15C158,10C90,16C180,8X187,18X82,3C138,19X152,1C88,15C193,7C154,21X96,9X136,22C141,4X122,13C117,4X174,17X293,11X119,20X294,12X110,14C130,6C128,18X113,10C142,16C98,END",,,,,,,,,,,,,,,Female,36,0,1.0,1,"70,000 - 79,999",healthcare,Liberal,Democratic,1.0,,2,,2,,58512245,76,R_3qOKuReiPnAY7BY,,0
79,11/17/22 12:33,11/17/22 12:39,0,100,347,1,11/17/22 12:39,R_2EGCRzEThUAvBtS,anonymous,EN,0.0,0.0,188.815,0,1,2,1,"1,2","17C943,21X252,20X124,22X157,14X123,19C78,15C51,16X141,17X172,15X158,18C53,18X158,16C60,20C35,21X190,13C59,19C53,22X172,13C93,14X182,END","6X160,11X146,8X158,7X204,5C85,4X173,6X180,10C68,11X158,3C68,4X140,10C93,12X189,9C188,8X315,2C93,5C67,3X269,1X124,7C76,END","10C96,20C51,4X228,13X127,11C91,22C133,9C115,21X309,7C107,15C1116,6C20,14X196,12C132,16C29,2X148,18C125,5C61,19C116,1C37,17X154,END","12C168,19X187,9X165,14C44,9C91,22X174,2C2,16X189,10C116,18X181,3C44,18C92,4X68,14X237,10C109,21X189,6C27,13X189,1X179,17X212,11C84,15X101,7C101,15C76,8C109,22X180,5C29,17X170,6X204,13X206,11C106,16C70,12C99,20X197,5X91,20C125,1C68,19C85,4C84,21C60,END","15C239,13C20,18X75,19X235,13C124,17X188,20C52,14C109,17X172,14X172,19X67,13C125,16C165,15X205,13X203,14X188,22C52,18X173,16C126,20C53,17C108,18C44,22X189,20X221,18C5,22X204,19X181,17C126,22C76,21X171,21X174,15C141,19C37,21X251,21X189,16C140,16X222,20C30,14C148,15X261,END","5C272,18X212,8C100,19C94,9C77,13C4,3C83,21X244,10C90,17C37,12X61,22X251,1C13,15X315,6C61,14C59,7X251,16X165,2C60,20X173,END","1C335,21X189,10C99,17X181,8X188,18C85,5C148,20X253,4C148,22X252,12C140,18C21,11C157,17X173,1X82,19X205,6C4,14C126,4C43,15C141,9C4,14X231,3X365,22C3,9C182,13X228,11X268,16C83,7C29,13X195,6C53,15C123,8X229,21C21,7C148,19X69,2X196,16C108,3C20,20X163,END",,,,,,,,,,,,,,,,,,,,,,Female,40,0,1.0,3,"70,000 - 79,999",healthcare professional,Liberal,Democratic,1.0,,2,,2,,88775022,80,R_2EGCRzEThUAvBtS,,0
80,11/17/22 12:25,11/17/22 12:39,0,100,861,1,11/17/22 12:39,R_1HqILnuSwC7aGqW,anonymous,EN,0.952,337.46,355.49,2,1,2,1,"1,2",,,,,,,,,,,,,,,"15C1718,13C1188,14C1211,19C754,21C752,15C696,13C776,17C1872,16C804,18C768,22C793,21C704,16C1119,17C627,20C970,20C489,18C1012,19C586,14C721,22C592,END","8C2024,11C1329,2C1145,6C1389,5C2048,10C1285,8C566,9C668,1C739,1C553,4C881,3X1605,3C1356,10C3836,12C1230,6C858,9X1199,5C1929,7C1854,11C879,END","5C2590,17C1250,1C790,20C705,9C832,15C772,6C1087,14C550,11C910,22C636,12C799,13C617,8C938,19C1609,7C575,18C569,4C1181,21C1586,2C1408,16C639,END","3X4759,20C704,3C1000,19C696,2C804,17C467,1C594,21C580,7C761,13C507,11C966,14C522,4C2484,16C579,9C781,22C523,7C600,14C542,8C1018,18C562,12C685,13C542,10C729,15C702,6C826,22C486,5C2603,18C624,11C626,20C519,10C667,17C528,5C791,15C578,9C1041,21C505,1C1390,16C469,4C1024,19C801,END","13C647,14C517,14C479,19C715,20C588,22C597,22C529,18X815,18C515,19C802,17C552,20C482,22C622,17C581,17C541,18C625,13C679,21C533,15C533,20C625,14C651,18C785,21C614,17C766,15C1179,21C1037,15C745,14C518,20C555,13C716,21C874,16C562,19C560,15C602,16C681,19C602,16C495,22C450,13C523,16C672,END","3C1487,15C1081,10X3277,18C1299,4C1915,19C1185,2C1055,22C532,8X1760,14C1754,1C1451,20C672,5C762,13C706,11C1407,16C876,12X1491,21C1009,7C3379,17C911,END","12C1046,14C517,11C734,19C509,9C1434,20C688,7C1086,17C1154,10C1025,15C980,8C1394,15C970,2C1023,22C557,11C833,22C459,1C1327,13C518,5C1411,18C880,7C1346,21C1309,4C1551,16C552,6C2131,16C564,3X3249,19C928,3C1039,14C654,12C1766,18C792,2C1384,17C728,6C1750,21C757,10C797,20C570,4C1041,13C1013,END",,,,,,,,Male,37,0,2.0,2,"30,000 - 39,999",C-17 Aircraft Mechanic,Conservative,Democratic,1.0,,2,,2,,76017547,81,R_1HqILnuSwC7aGqW,0.427207726,1
82,11/17/22 12:33,11/17/22 12:41,0,100,440,1,11/17/22 12:41,R_1Iu8VYwMRilTv4U,anonymous,EN,22.187,22.187,24.7,1,1,2,1,"1,2",,,,,,,,"14C2897,22C913,20C665,13C672,17C794,21C701,19C996,22X1105,20C763,18C869,16C657,21C607,17C697,14C712,13X998,18C1275,15C937,16C679,15C635,19C606,END","2C1214,12C960,10C898,7C614,5C705,9C724,12C744,4X1366,6C2442,7C967,1C1314,5C1150,3X2131,1C1273,3C903,4C598,10C741,8C673,11C629,9C660,END","1C3947,14C690,12C631,13C605,11C574,18C658,2X1065,17X1093,8X1845,16C1768,7C1773,15C797,9C648,22X991,5C1154,21C700,3C2052,20C779,6X2025,19C826,END","8X2540,22C836,6C1691,13C808,5X1305,20C988,9C1054,19C746,2C1214,18C659,10X1564,16C646,4C819,20C665,2C748,19C590,12C863,16C599,9X1262,17X2068,1X1657,21C798,4C865,17C724,10C765,22C1279,8X2863,15C2196,7C1956,15C693,7C657,13C1264,6C2506,14C891,3C2568,14C754,5X1357,18C661,11C743,21C681,END","17C3602,22C703,18X948,15C606,17C650,15C587,17C564,19C806,15C661,16C687,22C650,21C614,18C635,20C684,13C609,13C524,21C716,20C737,19C590,20C593,20C1518,14C620,19C713,18C833,21C707,16C653,14C556,15C738,16C2083,22C833,13C860,18C793,16C826,22C2357,19C747,17C696,21C1564,14C643,13X966,14C547,END","5C2264,22C778,7C742,19C558,2C877,15C568,11C780,18C996,1C1426,21C1042,9C694,16C771,6C1223,20C783,12C1130,14C665,3C684,13C1008,8X1753,17C2450,END","8C2390,15C1562,5C1036,21C809,6C991,13C619,9C900,19C654,1C777,14C565,9C836,13C1072,12C933,16C787,7C1001,22C795,7C776,19C984,5C703,17C467,11X2299,22C633,11C636,16C592,4C555,17C1292,3X2538,18X2265,3X5330,20C993,8C1115,21C594,2X1142,20C745,1C826,18C709,10C863,15C781,4C1106,14C689,END",,,,,,,,,,,,,,,Female,38,0,1.0,2,"30,000 - 39,999",Editor,Conservative,Democratic,1.0,,2,,2,,63791053,83,R_1Iu8VYwMRilTv4U,0.177564339,1
