NAME,GEO_ID,pop_total_18_24,pop_total_25_34,pop_total_25_plus,hs_18_24,some_college_asso_18_24,ba_higher_18_24,hs_25_plus,some_college_25_plus,asso_25_plus,ba_25_plus,grad_prof_25_plus,hs_higher_25_plus,ba_higher_25_plus,hs_higher_25_34,ba_higher_25_34,state,county,County,State,Year,gini,income,population,LAUS,County Name/State Abbreviation,force,employed,unemployed,unemployment,hs_18_24D,some_college_asso_18_24D,ba_higher_18_24D,hs_25_plusD,some_college_25_plusD,asso_25_plusD,ba_25_plusD,grad_prof_25_plusD,hs_higher_25_plusD,ba_higher_25_plusD,hs_higher_25_34D,ba_higher_25_34D,log10_income
"Arapahoe County, Colorado",0500000US08005,53641.0,102156.0,444913.0,34.9,35.0,15.1,21.8,19.3,8.7,27.0,15.7,92.5,42.7,92.2,43.5,8,5,Arapahoe County,Colorado,2018,0.4589,73925.0,636671,CN0800500000000,"Arapahoe County, CO",357074,346421,10653,3.0,0.349,0.35,0.151,0.218,0.193,0.087,0.27,0.157,0.925,0.42700000000000005,0.922,0.435,4.868797207956958
"Arapahoe County, Colorado",0500000US08005,52627.0,104474.0,451535.0,34.5,32.0,17.1,19.9,20.2,8.6,26.9,16.9,92.5,43.8,93.5,43.1,8,5,Arapahoe County,Colorado,2019,0.4522,77469.0,644560,CN0800500000000,"Arapahoe County, CO",362376,352924,9452,2.6,0.345,0.32,0.171,0.19899999999999998,0.20199999999999999,0.086,0.26899999999999996,0.16899999999999998,0.925,0.43799999999999994,0.935,0.431,4.8891335559667235
"Boulder County, Colorado",0500000US08013,42806.0,38507.0,189808.0,15.9,60.7,17.4,13.7,17.3,5.6,33.0,24.5,94.1,57.5,92.4,54.2,8,13,Boulder County,Colorado,2010,0.483,64839.0,290177,CN0801300000000,"Boulder County, CO",169678,157072,12606,7.4,0.159,0.607,0.174,0.13699999999999998,0.17300000000000001,0.055999999999999994,0.33,0.245,0.941,0.575,0.924,0.542,4.811843006176478
"Boulder County, Colorado",0500000US08013,45152.0,39119.0,192397.0,16.8,58.6,17.2,12.5,17.1,5.0,33.2,25.8,93.7,59.1,92.8,64.1,8,13,Boulder County,Colorado,2011,0.48,66479.0,293205,CN0801300000000,"Boulder County, CO",171585,160020,11565,6.7,0.168,0.586,0.172,0.125,0.171,0.05,0.332,0.258,0.937,0.591,0.9279999999999999,0.6409999999999999,4.8226910107760546
"Boulder County, Colorado",0500000US08013,46636.0,39960.0,196357.0,17.0,59.0,18.5,13.2,17.9,5.6,31.0,26.9,94.5,57.9,92.4,55.7,8,13,Boulder County,Colorado,2012,0.4775,67403.0,297218,CN0801300000000,"Boulder County, CO",173808,162818,10990,6.3,0.17,0.59,0.185,0.132,0.179,0.055999999999999994,0.31,0.26899999999999996,0.945,0.579,0.924,0.557,4.828685669923767
"Boulder County, Colorado",0500000US08013,46244.0,40546.0,200114.0,17.4,62.6,14.1,12.1,16.3,6.0,29.8,28.7,93.0,58.5,91.4,59.2,8,13,Boulder County,Colorado,2013,0.477,67956.0,301072,CN0801300000000,"Boulder County, CO",174766,165314,9452,5.4,0.174,0.626,0.141,0.121,0.163,0.06,0.298,0.287,0.93,0.585,0.914,0.5920000000000001,4.832234198445926
"Boulder County, Colorado",0500000US08013,46964.0,40936.0,202844.0,22.0,57.3,16.5,13.2,16.5,6.5,31.1,26.9,94.3,58.0,93.5,54.6,8,13,Boulder County,Colorado,2014,0.4758,69407.0,305166,CN0801300000000,"Boulder County, CO",176123,168947,7176,4.1,0.22,0.573,0.165,0.132,0.165,0.065,0.311,0.26899999999999996,0.943,0.58,0.935,0.546,4.841409530334099
"Boulder County, Colorado",0500000US08013,49987.0,42288.0,206135.0,20.7,58.9,15.8,13.0,14.7,6.2,33.8,26.8,94.6,60.6,96.1,62.3,8,13,Boulder County,Colorado,2015,0.4754,70961.0,310032,CN0801300000000,"Boulder County, CO",176818,171415,5403,3.1,0.207,0.589,0.158,0.13,0.147,0.062,0.33799999999999997,0.268,0.946,0.606,0.961,0.623,4.851025847194633
"Boulder County, Colorado",0500000US08013,48199.0,43246.0,210587.0,17.8,59.9,15.7,13.3,15.2,6.0,32.4,28.3,95.1,60.6,94.3,58.9,8,13,Boulder County,Colorado,2016,0.4781,72282.0,313961,CN0801300000000,"Boulder County, CO",180901,176286,4615,2.6,0.17800000000000002,0.599,0.157,0.133,0.152,0.06,0.324,0.28300000000000003,0.951,0.606,0.943,0.589,4.859036169019057
"Boulder County, Colorado",0500000US08013,47345.0,43996.0,212233.0,18.1,63.4,13.0,11.1,14.8,6.4,35.2,28.0,95.4,63.2,96.2,63.9,8,13,Boulder County,Colorado,2017,0.4792,75669.0,316782,CN0801300000000,"Boulder County, CO",185056,180914,4142,2.2,0.18100000000000002,0.634,0.13,0.111,0.14800000000000002,0.064,0.35200000000000004,0.28,0.9540000000000001,0.632,0.9620000000000001,0.639,4.878923733967567
"Boulder County, Colorado",0500000US08013,47775.0,46112.0,216163.0,17.9,56.2,19.5,10.9,16.6,5.7,34.7,27.8,95.8,62.5,96.8,62.4,8,13,Boulder County,Colorado,2018,0.4802,78642.0,321030,CN0801300000000,"Boulder County, CO",191193,186140,5053,2.6,0.179,0.562,0.195,0.109,0.166,0.057,0.34700000000000003,0.278,0.958,0.625,0.968,0.624,4.895660072201938
"Boulder County, Colorado",0500000US08013,46943.0,46369.0,217746.0,23.5,53.6,16.6,10.1,13.2,6.3,35.6,29.2,94.4,64.8,95.6,64.3,8,13,Boulder County,Colorado,2019,0.4848,83019.0,322510,CN0801300000000,"Boulder County, CO",194187,189792,4395,2.3,0.235,0.536,0.166,0.10099999999999999,0.132,0.063,0.35600000000000004,0.292,0.9440000000000001,0.648,0.956,0.643,4.9191827290425
"Broomfield County, Colorado",0500000US08014,4253.0,10424.0,44959.0,36.0,36.9,22.6,14.9,17.0,9.0,34.3,21.7,97.0,56.1,95.8,58.1,8,14,Broomfield County,Colorado,2015,0.4246,81898.0,60699,CN0801400000000,"Broomfield County/city, CO",35546,34415,1131,3.2,0.36,0.369,0.226,0.149,0.17,0.09,0.34299999999999997,0.217,0.97,0.561,0.958,0.581,4.913278598987119
"Broomfield County, Colorado",0500000US08014,5503.0,9524.0,45359.0,25.6,39.9,23.5,15.4,21.3,8.2,31.5,20.4,96.8,51.9,95.7,58.7,8,14,Broomfield County,Colorado,2016,0.4274,83334.0,62449,CN0801400000000,"Broomfield County/city, CO",36784,35767,1017,2.8,0.256,0.39899999999999997,0.235,0.154,0.213,0.08199999999999999,0.315,0.204,0.968,0.519,0.9570000000000001,0.5870000000000001,4.920827439755156
"Broomfield County, Colorado",0500000US08014,5111.0,9990.0,47160.0,27.2,40.6,23.9,16.2,15.6,10.0,36.2,18.9,96.9,55.1,99.1,57.8,8,14,Broomfield County,Colorado,2017,0.427,85639.0,64283,CN0801400000000,"Broomfield County/city, CO",38214,37289,925,2.4,0.272,0.406,0.239,0.162,0.156,0.1,0.36200000000000004,0.18899999999999997,0.9690000000000001,0.551,0.991,0.578,4.932676658622401
"Broomfield County, Colorado",0500000US08014,4128.0,10986.0,49272.0,48.6,17.5,21.7,14.8,18.3,8.2,36.1,20.2,97.6,56.3,97.6,61.1,8,14,Broomfield County,Colorado,2018,0.4303,89624.0,66120,CN0801400000000,"Broomfield County/city, CO",39247,38180,1067,2.7,0.486,0.175,0.217,0.14800000000000002,0.183,0.08199999999999999,0.361,0.20199999999999999,0.976,0.563,0.976,0.611,4.952429168675857
"Broomfield County, Colorado",0500000US08014,5380.0,10735.0,49543.0,32.8,36.8,17.5,13.4,17.0,9.0,33.0,23.9,96.3,56.9,98.1,61.0,8,14,Broomfield County,Colorado,2019,0.4343,96416.0,67886,CN0801400000000,"Broomfield County/city, CO",40209,39253,956,2.4,0.32799999999999996,0.368,0.175,0.134,0.17,0.09,0.33,0.239,0.963,0.569,0.981,0.61,4.9841536143517695
"Denver County, Colorado",0500000US08031,62522.0,123833.0,412273.0,28.1,33.2,21.2,19.7,18.4,4.7,25.4,15.5,83.8,40.9,88.0,47.9,8,31,Denver County,Colorado,2010,0.511,45501.0,578087,CN0803100000000,"Denver County/city, CO",346523,313456,33067,9.5,0.281,0.332,0.212,0.19699999999999998,0.184,0.047,0.254,0.155,0.838,0.409,0.88,0.479,4.658030486104904
"Denver County, Colorado",0500000US08031,60575.0,130238.0,425038.0,21.9,45.3,16.4,18.5,19.0,5.4,25.3,17.7,85.9,43.0,89.8,51.3,8,31,Denver County,Colorado,2011,0.5086,47499.0,590507,CN0803100000000,"Denver County/city, CO",351436,320182,31254,8.9,0.21899999999999997,0.45299999999999996,0.16399999999999998,0.185,0.19,0.054000000000000006,0.253,0.177,0.8590000000000001,0.43,0.898,0.513,4.676693609624866
"Denver County, Colorado",0500000US08031,58422.0,135555.0,437985.0,21.6,41.9,20.2,17.9,18.2,5.2,27.7,16.9,86.0,44.7,88.2,54.1,8,31,Denver County,Colorado,2012,0.506,49091.0,604356,CN0803100000000,"Denver County/city, CO",356577,328259,28318,7.9,0.21600000000000003,0.419,0.20199999999999999,0.179,0.182,0.052000000000000005,0.27699999999999997,0.16899999999999998,0.86,0.447,0.882,0.541,4.691010725545999
"Denver County, Colorado",0500000US08031,57634.0,142261.0,455345.0,22.5,43.5,19.3,18.4,18.3,5.3,27.3,17.1,86.3,44.4,89.8,52.3,8,31,Denver County,Colorado,2013,0.5059,50313.0,619297,CN0803100000000,"Denver County/city, CO",362629,338950,23679,6.5,0.225,0.435,0.193,0.184,0.183,0.053,0.273,0.171,0.863,0.444,0.898,0.523,4.701688845428955
"Denver County, Colorado",0500000US08031,57614.0,146145.0,467801.0,24.2,45.2,18.3,17.6,18.2,5.5,26.8,17.4,85.5,44.3,88.4,49.9,8,31,Denver County,Colorado,2014,0.5058,51800.0,633777,CN0803100000000,"Denver County/city, CO",368663,351002,17661,4.8,0.242,0.452,0.183,0.17600000000000002,0.182,0.055,0.268,0.174,0.855,0.44299999999999995,0.884,0.499,4.714338143727664
"Denver County, Colorado",0500000US08031,58040.0,152706.0,483833.0,24.3,43.1,15.3,16.5,17.4,4.8,28.6,18.5,85.8,47.1,92.0,55.9,8,31,Denver County,Colorado,2015,0.502,53637.0,649654,CN0803100000000,"Denver County/city, CO",375631,362250,13381,3.6,0.243,0.431,0.153,0.165,0.174,0.048,0.28600000000000003,0.185,0.858,0.47100000000000003,0.92,0.5589999999999999,4.729472575943969
"Denver County, Colorado",0500000US08031,57773.0,156779.0,494647.0,29.2,39.8,17.7,18.2,16.3,5.3,28.9,18.5,87.2,47.4,90.4,56.0,8,31,Denver County,Colorado,2016,0.5008,56258.0,663303,CN0803100000000,"Denver County/city, CO",385108,373645,11463,3.0,0.292,0.39799999999999996,0.177,0.182,0.163,0.053,0.289,0.185,0.872,0.474,0.904,0.56,4.750192008342128
"Denver County, Colorado",0500000US08031,56753.0,161633.0,507664.0,30.4,43.7,18.4,17.4,16.4,5.3,30.1,19.2,88.4,49.3,93.8,59.2,8,31,Denver County,Colorado,2017,0.5001,60098.0,678467,CN0803100000000,"Denver County/city, CO",395587,385501,10086,2.5,0.304,0.43700000000000006,0.184,0.174,0.16399999999999998,0.053,0.301,0.192,0.884,0.493,0.938,0.5920000000000001,4.778867245744919
"Denver County, Colorado",0500000US08031,57214.0,167260.0,519579.0,29.8,36.9,22.5,15.2,16.3,5.5,31.2,20.1,88.3,51.3,93.6,59.9,8,31,Denver County,Colorado,2018,0.4958,63793.0,693417,CN0803100000000,"Denver County/city, CO",408108,396073,12035,2.9,0.298,0.369,0.225,0.152,0.163,0.055,0.312,0.201,0.883,0.513,0.9359999999999999,0.599,4.804779834059292
"Denver County, Colorado",0500000US08031,58044.0,172142.0,530543.0,29.0,35.4,23.6,17.0,16.0,5.0,32.6,20.5,91.2,53.1,95.2,62.0,8,31,Denver County,Colorado,2019,0.4909,68592.0,705576,CN0803100000000,"Denver County/city, CO",417049,406197,10852,2.6,0.29,0.354,0.23600000000000002,0.17,0.16,0.05,0.326,0.205,0.912,0.531,0.9520000000000001,0.62,4.83627979768213
"Douglas County, Colorado",0500000US08035,14850.0,33720.0,185024.0,36.2,33.8,15.7,14.6,20.1,7.5,36.4,18.5,97.2,55.0,95.4,59.0,8,35,Douglas County,Colorado,2010,0.375,99198.0,273440,CN0803500000000,"Douglas County, CO",156945,145418,11527,7.3,0.36200000000000004,0.33799999999999997,0.157,0.146,0.201,0.075,0.364,0.185,0.972,0.55,0.9540000000000001,0.59,4.996507294163544
"Douglas County, Colorado",0500000US08035,16576.0,33215.0,188619.0,28.6,38.2,18.1,14.8,21.1,8.0,37.2,16.0,97.2,53.3,95.2,52.4,8,35,Douglas County,Colorado,2011,0.382,101193.0,280643,CN0803500000000,"Douglas County, CO",157884,147339,10545,6.7,0.28600000000000003,0.382,0.18100000000000002,0.14800000000000002,0.21100000000000002,0.08,0.37200000000000005,0.16,0.972,0.5329999999999999,0.9520000000000001,0.524,5.005154763055751
"Douglas County, Colorado",0500000US08035,18516.0,32567.0,192735.0,29.9,46.3,7.5,13.8,20.5,8.2,36.3,18.8,97.6,55.1,97.5,57.2,8,35,Douglas County,Colorado,2012,0.3859,101108.0,286883,CN0803500000000,"Douglas County, CO",160408,150643,9765,6.1,0.299,0.46299999999999997,0.075,0.138,0.205,0.08199999999999999,0.363,0.188,0.976,0.551,0.975,0.5720000000000001,5.0047898151001196
"Douglas County, Colorado",0500000US08035,20468.0,32229.0,196832.0,22.8,42.0,14.2,12.6,19.4,8.0,39.4,18.3,97.6,57.7,98.1,53.7,8,35,Douglas County,Colorado,2013,0.391,101591.0,293014,CN0803500000000,"Douglas County, CO",164423,155829,8594,5.2,0.228,0.42,0.142,0.126,0.19399999999999998,0.08,0.39399999999999996,0.183,0.976,0.5770000000000001,0.981,0.537,5.006859510185616
"Douglas County, Colorado",0500000US08035,22922.0,32124.0,202538.0,31.0,44.2,12.9,13.7,19.6,7.4,37.0,19.5,97.3,56.5,96.9,56.8,8,35,Douglas County,Colorado,2014,0.3934,102626.0,299794,CN0803500000000,"Douglas County, CO",169151,162392,6759,4.0,0.31,0.442,0.129,0.13699999999999998,0.196,0.07400000000000001,0.37,0.195,0.973,0.565,0.9690000000000001,0.568,5.011261633762091
"Douglas County, Colorado",0500000US08035,23206.0,31980.0,209300.0,30.9,41.0,13.2,12.5,20.8,8.8,36.4,19.7,98.2,56.1,97.5,59.0,8,35,Douglas County,Colorado,2015,0.3996,102964.0,306974,CN0803500000000,"Douglas County, CO",172204,167066,5138,3.0,0.309,0.41,0.132,0.125,0.20800000000000002,0.08800000000000001,0.364,0.19699999999999998,0.982,0.561,0.975,0.59,5.012689623831112
"Douglas County, Colorado",0500000US08035,23465.0,34825.0,215761.0,34.1,34.6,13.9,11.4,19.9,7.7,37.0,22.5,98.5,59.4,99.1,61.3,8,35,Douglas County,Colorado,2016,0.4016,105759.0,314238,CN0803500000000,"Douglas County, CO",177570,173042,4528,2.5,0.341,0.34600000000000003,0.139,0.114,0.19899999999999998,0.077,0.37,0.225,0.985,0.594,0.991,0.613,5.024321442141565
"Douglas County, Colorado",0500000US08035,24371.0,36930.0,221904.0,31.5,38.5,17.6,11.9,20.1,7.4,38.3,20.3,98.0,58.5,97.5,58.7,8,35,Douglas County,Colorado,2017,0.3986,111154.0,320940,CN0803500000000,"Douglas County, CO",183237,179180,4057,2.2,0.315,0.385,0.17600000000000002,0.11900000000000001,0.201,0.07400000000000001,0.38299999999999995,0.203,0.98,0.585,0.975,0.5870000000000001,5.045929003009548
"Douglas County, Colorado",0500000US08035,25361.0,38066.0,228437.0,26.0,43.4,16.8,11.8,18.8,9.0,38.3,20.0,98.0,58.4,97.9,54.5,8,35,Douglas County,Colorado,2018,0.3989,115314.0,328614,CN0803500000000,"Douglas County, CO",190120,185084,5036,2.6,0.26,0.434,0.168,0.11800000000000001,0.188,0.09,0.38299999999999995,0.2,0.98,0.584,0.9790000000000001,0.545,5.061885803335613
"Douglas County, Colorado",0500000US08035,27202.0,39301.0,235325.0,35.9,39.8,15.8,12.5,19.4,7.9,36.2,21.9,97.9,58.1,97.1,54.1,8,35,Douglas County,Colorado,2019,0.3993,119730.0,336041,CN0803500000000,"Douglas County, CO",196099,191594,4505,2.3,0.359,0.39799999999999996,0.158,0.125,0.19399999999999998,0.079,0.36200000000000004,0.21899999999999997,0.9790000000000001,0.581,0.971,0.541,5.078206609770605
"El Paso County, Colorado",0500000US08041,68341.0,88863.0,395176.0,31.6,48.8,7.1,22.0,26.8,10.0,21.1,13.0,92.9,34.1,92.7,28.0,8,41,El Paso County,Colorado,2010,0.43,56268.0,599988,CN0804100000000,"El Paso County, CO",305347,275510,29837,9.8,0.316,0.488,0.071,0.22,0.268,0.1,0.21100000000000002,0.13,0.929,0.341,0.927,0.28,4.750269197038817
"El Paso County, Colorado",0500000US08041,70691.0,91663.0,402487.0,29.8,51.1,7.0,22.4,24.8,11.0,21.3,14.3,93.9,35.7,93.6,30.7,8,41,El Paso County,Colorado,2011,0.4349,57079.0,611377,CN0804100000000,"El Paso County, CO",306825,278004,28821,9.4,0.298,0.511,0.07,0.22399999999999998,0.248,0.11,0.213,0.14300000000000002,0.9390000000000001,0.35700000000000004,0.9359999999999999,0.307,4.75648396444261
"El Paso County, Colorado",0500000US08041,72646.0,94930.0,408866.0,33.5,48.1,7.0,22.0,26.5,11.0,22.0,12.9,94.5,34.9,94.5,27.2,8,41,El Paso County,Colorado,2012,0.4364,57531.0,622816,CN0804100000000,"El Paso County, CO",306176,278707,27469,9.0,0.335,0.48100000000000004,0.07,0.22,0.265,0.11,0.22,0.129,0.945,0.349,0.945,0.272,4.7599094717808645
