StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q89_First Click,Q89_Last Click,Q89_Page Submit,Q89_Click Count,Q102_First Click,Q102_Last Click,Q102_Page Submit,Q102_Click Count,quiz_highIn.,quiz_lowIn.,quiz_lowF.,quiz_highF.,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,quiz_lowIn.2,quiz_highIn.2,quiz_lowF.2,quiz_highF.2,dv_host,dv_accept,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,med_trust,med_trustworthy,check_inequality,check_familiarity,host_exp,general_familiarity,general_attitudes,econ,econ_inequality,gender,age,edu,income,social_class,ideology,affiliation,hispanic,ethinicity,Q275,Q276,Q277,Q278,Q279,Q280,mTurkCode,inequality_des,inequality,familiarity_des,familiarity,wave
1/2/23 12:48,1/2/23 12:54,0,76.175.175.194,100,372,1,1/2/23 12:54,R_1mOvGs8eRDzzIbY,,,,,33.7256,-117.9119,anonymous,EN,0,0,161.735,0,0,0,11.113,0,,8,1,,,,,,,,,,6,6,11.334,13.806,30.585,2,6,7,2,1,2,7,7,5,4,1,40,3,6,3,1,1,1,,1,,2,,2,,5304101,low,0,low,0,2
1/2/23 12:51,1/2/23 12:54,0,76.219.184.14,100,232,1,1/2/23 12:54,R_55sHhKMcpmFeoet,,,,,34.2166,-118.6028,anonymous,EN,44.761,44.761,45.423,1,0,0,16.192,0,,8,,2,,,,,,,,,7,7,14.779,16.603,17.28,3,6,6,2,4,2,2,6,2,2,2,40,5,1,1,7,2,2,1,1,,2,,2,,41087,low,0,high,1,2
1/2/23 12:52,1/2/23 12:55,0,173.72.245.200,100,135,1,1/2/23 12:55,R_2EzW5Rrry2SoD35,,,,,38.271,-77.5495,anonymous,EN,0,0,19.267,0,0,0,12.691,0,2,,1,,,,,,,,,,4,4,3.599,4.615,5.907,2,4,4,7,1,2,2,2,3,3,1,41,5,5,2,6,3,2,1,1,,2,,2,,7847661,high,1,low,0,2
1/2/23 12:51,1/2/23 12:55,0,174.81.199.16,100,208,1,1/2/23 12:55,R_rqchxf0Yx5UphRf,,,,,43.1819,-83.7238,anonymous,EN,0,0,54.105,0,0,0,13.861,0,2,,1,,,,,,,,,,3,3,6.563,9.885,10.63,3,4,4,6,2,2,5,2,3,3,3,28,4,5,1,7,2,2,1,1,,2,,2,,7734876,high,1,low,0,2
1/2/23 12:49,1/2/23 12:55,0,73.132.109.232,100,313,1,1/2/23 12:55,R_2s6GTbUZoWi8SAZ,,,,,38.7592,-76.9858,anonymous,EN,3.502,3.502,93.857,1,0,0,16.922,0,,8,1,,,,,,,,,,5,6,19.594,22.891,31.201,4,6,6,6,1,2,7,6,2,2,1,24,3,1,1,7,2,2,2,1,,2,,2,,7924682,low,0,low,0,2
1/2/23 12:50,1/2/23 12:55,0,70.241.116.94,100,295,1,1/2/23 12:55,R_OHdlhZ7ERKCyqdz,,,,,29.5981,-95.1145,anonymous,EN,0,0,36.356,0,0,0,12.571,0,,1,1,,0,0,12.385,0,8,,,,7,7,8.607,13.683,14.101,4,6,6,1,1,2,2,4,2,3,2,52,5,2,2,4,3,1,,1,,2,,2,,1613536,low,0,low,0,2
1/2/23 12:50,1/2/23 12:55,0,174.195.131.28,100,298,1,1/2/23 12:55,R_2s4Qt34Q91mSpcb,,,,,33.7854,-117.7948,anonymous,EN,0,0,54.71,0,0,0,18.215,0,2,,1,,,,,,,,,,7,7,14.693,17.812,20.162,2,4,4,7,1,2,4,4,2,3,1,63,3,2,1,3,1,2,1,1,,2,,2,,9060270,high,1,low,0,2
1/2/23 12:51,1/2/23 12:55,0,107.77.208.125,100,244,1,1/2/23 12:55,R_12L0dYTXG1X6f3r,,,,,41.8764,-87.6133,anonymous,EN,31.338,31.338,31.902,1,4.273,4.273,31.588,1,,8,,2,,,,,,,,,7,7,5.636,12.717,13.895,6,5,5,2,4,2,3,4,3,3,2,43,5,1,1,7,2,2,1,1,,2,,2,,7105151,low,0,high,1,2
1/2/23 12:48,1/2/23 12:55,0,74.138.4.113,100,424,1,1/2/23 12:55,R_1MXHtXZCkPjj7Ju,,,,,38.2345,-85.7236,anonymous,EN,0,0,71.784,0,4.339,4.339,25.461,1,,8,,2,,,,,,,,,7,6,5.589,23.195,29.165,5,6,6,1,5,2,5,5,2,2,2,69,3,1,1,6,2,2,2,1,,2,,2,,1617954,low,0,high,1,2
1/2/23 12:53,1/2/23 12:55,0,184.75.225.223,100,141,1,1/2/23 12:55,R_r74KyKbuzkohf8t,,,,,36.002,-80.0004,anonymous,EN,0,0,12.553,0,0,0,13.72,0,9,,1,,0,0,12.755,0,,2,,,4,6,3.269,5.124,10.808,3,5,6,7,6,2,6,5,5,5,1,38,7,6,3,4,3,2,1,1,,2,,2,,3340619,high,1,low,0,2
1/2/23 12:52,1/2/23 12:55,0,24.179.183.23,100,176,1,1/2/23 12:55,R_22wVwWzAeNh0FXA,,,,,44.1552,-93.9961,anonymous,EN,0,0,28.36,0,0,0,14.354,0,,8,1,,,,,,,,,,7,7,12.94,15.747,16.511,2,7,7,2,1,2,3,3,3,3,1,29,5,7,3,5,2,2,1,1,,2,,2,,6074619,low,0,low,0,2
1/2/23 12:52,1/2/23 12:55,0,47.222.101.30,100,206,1,1/2/23 12:55,R_1GxoBDCDoeWXnax,,,,,32.749,-96.4629,anonymous,EN,0,0,67.58,0,0,0,10.882,0,2,,1,,,,,,,,,,7,7,8.393,11.432,16.586,3,4,4,7,1,2,4,3,4,4,1,41,4,6,2,3,3,2,4,1,,2,,2,,4567484,high,1,low,0,2
1/2/23 12:47,1/2/23 12:55,0,24.33.94.197,100,488,1,1/2/23 12:55,R_b8e8Ek2nCG9VwyZ,,,,,41.053,-81.4832,anonymous,EN,49.715,50.79,115.595,2,1.358,1.358,132.79,1,,2,1,,0,0,34.268,0,8,,,,5,7,1.205,15.291,16.399,4,5,7,2,4,2,1,3,2,2,1,34,3,2,1,4,2,2,2,1,I had to do some research about a ticket price.,2,,2,,5085706,low,0,low,0,2
1/2/23 12:51,1/2/23 12:55,0,65.60.254.180,100,226,1,1/2/23 12:55,R_1hSRKs02SHucRx7,,,,,40.0337,-83.1319,anonymous,EN,0,0,26.072,0,0,0,11.289,0,,1,,2,0,0,14.992,0,8,,,,7,7,7.469,12.037,12.732,3,7,7,1,7,2,4,5,3,3,1,42,4,8,1,6,3,2,1,1,,2,,2,,4550688,low,0,high,1,2
1/2/23 12:53,1/2/23 12:55,0,184.17.84.42,100,134,1,1/2/23 12:55,R_0SrEXiIeEgFiKUV,,,,,41.0537,-85.2513,anonymous,EN,0,0,18.133,0,0,0,10.932,0,2,,1,,,,,,,,,,7,7,2.925,6.429,8.001,3,4,4,7,1,2,2,4,3,3,1,30,5,11,3,3,1,2,1,1,,2,,2,,1869052,high,1,low,0,2
1/2/23 12:53,1/2/23 12:55,0,70.185.114.152,100,144,1,1/2/23 12:55,R_URfrrn4OmxBrkyt,,,,,29.6138,-82.386,anonymous,EN,3.932,3.932,22.639,1,8.397,8.397,22.888,1,,8,,2,,,,,,,,,7,7,4.953,9.056,9.739,4,7,7,1,4,2,4,4,3,3,2,48,5,11,3,2,3,2,1,1,,2,,2,,2579258,low,0,high,1,2
1/2/23 12:50,1/2/23 12:55,0,24.184.124.78,100,294,1,1/2/23 12:55,R_ZeruiSntBIXB6DL,,,,,40.2415,-74.7013,anonymous,EN,0,0,44.996,0,0,0,55.151,0,,8,1,,,,,,,,,,7,7,20.221,23.097,24.026,2,6,6,1,1,2,3,6,4,5,1,59,6,11,2,6,2,1,,1,,2,,2,,4093608,low,0,low,0,2
1/2/23 12:46,1/2/23 12:55,0,67.169.173.86,100,569,1,1/2/23 12:55,R_BGr4Z3iEcQIPe2B,,,,,37.5281,-121.9732,anonymous,EN,0,0,194.584,0,0,0,88.197,0,2,,,2,,,,,,,,,6,6,13.62,20.532,21.331,4,6,6,7,5,2,6,6,4,4,1,50,6,11,3,2,1,2,4,1,,2,,2,,2975582,high,1,high,1,2
1/2/23 12:52,1/2/23 12:55,0,65.34.72.86,100,211,1,1/2/23 12:55,R_0earuiFlH9jFInT,,,,,27.9028,-82.7153,anonymous,EN,0,0,36.453,0,0,0,11.401,0,,8,1,,,,,,,,,,7,7,5.53,7.146,7.984,2,6,6,2,1,2,5,5,2,2,2,28,3,11,3,5,3,2,6,1,,2,,2,,2593988,low,0,low,0,2
1/2/23 12:51,1/2/23 12:55,0,71.211.165.38,100,283,1,1/2/23 12:55,R_29bHIRuJGs1Ycik,,,,,39.9636,-104.9072,anonymous,EN,0.774,11.686,14.529,10,0.501,10.027,10.701,13,,8,1,,,,,,,,,,4,4,0.451,6.075,7.746,5,4,4,1,1,2,7,2,4,4,1,39,5,6,3,2,1,1,,1,,2,,2,,6273601,low,0,low,0,2
1/2/23 12:52,1/2/23 12:56,0,71.38.22.247,100,195,1,1/2/23 12:56,R_2YaMeeroGqYgw5q,,,,,36.1472,-115.1175,anonymous,EN,0,0,36.928,0,0,0,14.86,0,,8,1,,,,,,,,,,6,6,9.818,13.153,14.069,2,5,6,3,1,2,5,4,2,3,2,30,2,4,1,3,3,2,1,1,,2,,2,,3387871,low,0,low,0,2
1/2/23 12:52,1/2/23 12:56,0,74.129.121.9,100,188,1,1/2/23 12:56,R_3nHQWtETklCq5Jw,,,,,38.1081,-87.5256,anonymous,EN,0,0,27.857,0,0,0,15.4,0,2,,1,,,,,,,,,,3,4,10.174,13.454,14.861,2,4,4,6,1,2,2,4,3,3,1,38,3,3,1,3,3,2,1,1,,2,,2,,391117,high,1,low,0,2
1/2/23 12:49,1/2/23 12:56,0,67.202.157.46,100,404,1,1/2/23 12:56,R_3Di0aWEfDh8hX2z,,,,,36.2663,-116.0351,anonymous,EN,0,0,25.642,0,11.811,11.811,13.155,1,2,,1,,,,,,,,,,7,7,5.416,7.829,8.385,3,7,7,6,1,2,6,5,3,4,1,30,3,4,1,7,3,2,1,1,,2,,2,,7397978,high,1,low,0,2
1/2/23 12:53,1/2/23 12:56,0,99.48.150.46,100,181,1,1/2/23 12:56,R_vZeo77CwzKRqMSJ,,,,,38.5759,-90.5167,anonymous,EN,30.772,31.135,32.722,2,0,0,11.691,0,,8,1,,,,,,,,,,6,6,6.186,7.915,10.035,2,6,6,2,1,2,3,4,3,2,1,37,5,7,2,6,2,2,4,1,,2,,2,,8377677,low,0,low,0,2
1/2/23 12:52,1/2/23 12:56,0,12.14.106.159,100,215,1,1/2/23 12:56,R_bfHyTA3IqvPUzst,,,,,40.772,-89.6572,anonymous,EN,0,0,32.022,0,0,0,12.609,0,,1,,2,0,0,11.669,0,8,,,,7,7,8.326,10.464,12.394,2,6,6,2,5,2,2,4,2,2,2,56,3,10,3,3,1,2,1,1,,2,,2,,5626831,low,0,high,1,2
1/2/23 12:54,1/2/23 12:56,0,72.209.155.199,100,138,1,1/2/23 12:56,R_9oYqEtIEGoWo8RH,,,,,39.1329,-95.7023,anonymous,EN,0,0,11.991,0,0,0,16.29,0,,9,,2,0,0,11.501,0,8,,,,6,6,3.38,5.848,6.67,4,5,5,4,5,2,6,7,3,3,2,36,3,4,3,1,1,2,1,1,,2,,2,,1967277,low,0,high,1,2
1/2/23 12:51,1/2/23 12:56,0,24.177.226.63,100,283,1,1/2/23 12:56,R_3lsOHY3XlrRBhAm,,,,,34.7234,-82.4651,anonymous,EN,0,0,14.7,0,0,0,11.857,0,2,,1,,,,,,,,,,4,4,3.888,5.871,46.794,3,4,4,4,4,2,4,4,4,4,1,52,5,4,2,2,1,2,1,1,,2,,2,,9305423,high,1,low,0,2
1/2/23 12:53,1/2/23 12:56,0,50.83.226.83,100,185,1,1/2/23 12:56,R_9KL9HiefkETkdkB,,,,,36.6089,-88.3031,anonymous,EN,0,0,24.682,0,0,0,47.44,0,2,,1,,,,,,,,,,7,7,10.137,11.458,12.254,2,4,4,7,1,2,2,3,2,2,1,35,5,2,1,2,3,2,1,1,,2,,2,,8601368,high,1,low,0,2
1/2/23 12:54,1/2/23 12:56,0,66.37.229.11,100,123,1,1/2/23 12:56,R_5mR6Hqlz8DGpnI5,,,,,41.1484,-95.9067,anonymous,EN,0,0,14.639,0,0,0,13.945,0,,8,1,,,,,,,,,,7,7,4.28,5.71,7.604,2,7,7,1,1,2,7,2,3,4,1,45,2,10,2,5,2,2,1,1,,2,,2,,3331865,low,0,low,0,2
1/2/23 12:53,1/2/23 12:56,0,66.142.212.250,100,196,1,1/2/23 12:56,R_28TV6Ecb23iARyZ,,,,,30.5178,-92.0878,anonymous,EN,0,0,64.36,0,22.135,22.135,23.029,1,,8,,2,,,,,,,,,6,7,3.553,5.906,6.561,3,6,6,3,5,2,5,5,3,3,2,31,4,7,3,6,2,2,2,1,,2,,2,,1405617,low,0,high,1,2
1/2/23 12:53,1/2/23 12:56,0,185.199.103.5,100,185,1,1/2/23 12:56,R_2AL9nc83vsb2L6a,,,,,40.7425,-73.9877,anonymous,EN,0,0,42.125,0,0,0,11.102,0,,8,1,,,,,,,,,,7,7,4.525,5.642,6.495,2,6,6,1,1,2,7,7,3,4,2,31,5,11,3,6,2,2,2,1,,2,,2,,9923535,low,0,low,0,2
1/2/23 12:53,1/2/23 12:56,0,67.77.218.157,100,220,1,1/2/23 12:56,R_1gdyuzeA43yKNtt,,,,,35.2066,-77.6582,anonymous,EN,0,0,34.678,0,0,0,11.283,0,,8,1,,,,,,,,,,6,6,8.047,9.582,17.387,2,6,6,1,1,2,4,5,3,3,2,63,5,4,3,2,1,2,1,1,,2,,2,,7775019,low,0,low,0,2
1/2/23 12:53,1/2/23 12:56,0,162.244.245.40,100,179,1,1/2/23 12:56,R_3RsZyHKhlBUeV2j,,,,,37.9653,-87.3902,anonymous,EN,0,0,12.74,0,0,0,13.163,0,2,,1,,,,,,,,,,5,6,0.733,3.44,30.271,3,4,4,7,1,2,5,4,4,5,1,33,5,5,2,7,2,2,1,1,,2,,2,,2363796,high,1,low,0,2
1/2/23 12:53,1/2/23 12:56,0,75.1.153.182,100,212,1,1/2/23 12:56,R_1rDr7bdKwfZd5Os,,,,,29.4812,-98.3435,anonymous,EN,36.421,46.689,47.484,4,0,0,14.854,0,2,,,2,,,,,,,,,6,6,4.18,12.134,13.785,4,5,5,7,6,2,4,6,2,3,1,31,6,5,3,6,2,2,1,1,,2,,2,,100747,high,1,high,1,2
1/2/23 12:50,1/2/23 12:57,0,104.15.113.65,100,402,1,1/2/23 12:57,R_3egDCB1kzYYzQ1o,,,,,25.0108,-80.5218,anonymous,EN,0,0,61.364,0,0,0,31.415,0,,8,,2,,,,,,,,,7,7,19.471,20.718,32.229,2,6,5,2,4,2,5,4,3,2,1,56,5,11,2,6,2,2,1,1,,2,,2,,5643885,low,0,high,1,2
1/2/23 12:55,1/2/23 12:57,0,68.232.215.30,100,91,1,1/2/23 12:57,R_2WwiiW4J5x1GK4v,,,,,29.7679,-94.9724,anonymous,EN,0,0,10.684,0,0,0,10.49,0,2,,1,,,,,,,,,,5,5,3.623,5.115,5.899,2,4,4,7,1,2,2,4,4,4,1,27,5,10,3,3,1,1,,1,,2,,2,,7204210,high,1,low,0,2
1/2/23 12:54,1/2/23 12:57,0,69.132.180.236,100,201,1,1/2/23 12:57,R_swdqTev2J7KJeqB,,,,,35.1947,-80.744,anonymous,EN,0,0,22.932,0,0,0,11.186,0,2,,1,,,,,,,,,,7,7,14.905,17.705,19.022,2,6,6,7,1,2,7,6,5,5,1,39,4,8,4,4,3,2,2,1,,2,,2,,8211246,high,1,low,0,2
1/2/23 12:53,1/2/23 12:57,0,73.161.130.220,100,223,1,1/2/23 12:57,R_XgPKCIPlfR2pSrD,,,,,42.495,-82.9007,anonymous,EN,0,0,61.368,0,0,0,16.189,0,,8,,2,,,,,,,,,7,7,7.712,9.748,10.342,3,6,6,2,4,2,6,6,4,4,1,52,6,12,4,5,2,2,1,1,,2,,2,,5192829,low,0,high,1,2
1/2/23 12:53,1/2/23 12:57,0,70.163.200.63,100,227,1,1/2/23 12:57,R_1cY2CJhDlFLMrt0,,,,,33.6563,-112.1706,anonymous,EN,0,0,41.081,0,0,0,24.733,0,2,,,2,,,,,,,,,6,6,8.991,15.172,16.133,2,3,3,7,4,2,7,3,2,3,2,35,3,8,2,5,3,1,,1,,2,,2,,7226458,high,1,high,1,2
1/2/23 12:54,1/2/23 12:57,0,172.58.155.80,100,209,1,1/2/23 12:57,R_Q6eH11lGzQkypMd,,,,,35.2296,-80.843,anonymous,EN,19.707,32.915,64.57,3,0,0,16.828,0,,8,,2,,,,,,,,,7,7,10.549,12.229,14.145,2,7,7,2,6,2,6,7,3,3,1,64,6,6,3,6,2,2,1,1,,2,,2,,6497113,low,0,high,1,2
1/2/23 12:54,1/2/23 12:57,0,173.61.128.180,100,174,1,1/2/23 12:57,R_1F8U5ZO6s6TRTQe,,,,,40.2152,-74.7471,anonymous,EN,24.887,24.887,27.046,1,3.846,10.688,13.158,2,,8,,2,,,,,,,,,6,6,7.012,9.963,10.963,3,5,5,2,5,2,4,4,3,3,1,52,5,11,3,5,2,2,1,1,NA,2,NA,2,NA,8788305,low,0,high,1,2
1/2/23 12:52,1/2/23 12:57,0,68.189.82.114,100,304,1,1/2/23 12:57,R_3nehKnCNr8r01Z1,,,,,37.0156,-121.5779,anonymous,EN,0,0,112.451,0,2.311,2.311,14.279,1,2,,,2,,,,,,,,,7,7,3.523,9.096,11.545,5,7,7,7,6,2,6,6,4,4,2,34,6,12,3,5,2,2,1,1,,2,,2,,721468,high,1,high,1,2
1/2/23 12:55,1/2/23 12:57,0,68.33.190.198,100,128,1,1/2/23 12:57,R_1etSxK1ZmTQVNlo,,,,,39.3046,-76.6412,anonymous,EN,0,0,18.676,0,0,0,17.604,0,2,,1,,,,,,,,,,6,6,3.635,4.954,6.13,2,6,6,7,1,2,6,2,4,4,1,27,6,7,3,5,2,2,1,1,,2,,2,,4874027,high,1,low,0,2
1/2/23 12:50,1/2/23 12:57,0,74.134.112.164,100,454,1,1/2/23 12:57,R_pa4WDLpegP1lPvH,,,,,38.3502,-85.8954,anonymous,EN,14.391,16.199,18.303,2,0,0,54.834,0,,2,2,,0,0,21.453,0,8,,1,,6,5,4.012,4.916,7.025,2,4,6,6,5,1,6,5,4,5,1,37,5,5,3,6,2,2,1,1,,2,,2,,1927399,low,0,low,0,2
1/2/23 12:52,1/2/23 12:58,0,108.228.245.21,100,330,1,1/2/23 12:58,R_cCTqHiWKNr2dA9H,,,,,35.6828,-78.5977,anonymous,EN,0,0,43.75,0,0,0,15.582,0,2,,,2,,,,,,,,,7,7,5.095,10.018,11.801,3,4,4,7,6,2,2,5,2,3,2,62,5,3,3,2,1,2,1,1,,2,,2,,5262685,high,1,high,1,2
1/2/23 12:54,1/2/23 12:58,0,158.51.119.125,100,246,1,1/2/23 12:58,R_1ilB7kIixCwLCxd,,,,,35.6401,-117.853,anonymous,EN,44.002,44.002,56.999,1,0,0,13.773,0,2,,1,,,,,,,,,,6,6,16.388,20.854,22.176,4,5,6,7,1,2,4,6,2,3,2,56,4,2,1,3,1,2,1,1,,2,,2,,9836147,high,1,low,0,2
1/2/23 12:52,1/2/23 12:58,0,74.77.131.52,100,364,1,1/2/23 12:58,R_1GV83A7FeTylFUN,,,,,44.4822,-71.194,anonymous,EN,0,0,42.46,0,5.305,9.554,14.581,4,2,,,2,,,,,,,,,7,7,5.375,12.174,17.038,3,5,5,7,5,2,6,3,3,4,2,56,5,11,2,6,2,2,1,1,,2,,2,,4131866,high,1,high,1,2
1/2/23 12:55,1/2/23 12:58,0,63.155.19.160,100,154,1,1/2/23 12:58,R_3TKQMtV0TgoWB69,,,,,44.0563,-122.9164,anonymous,EN,0,0,32.943,0,0,0,11.691,0,2,,1,,,,,,,,,,2,2,5.574,9.567,11.572,5,1,1,7,1,2,3,1,4,4,2,59,5,2,2,7,2,2,1,1,,2,,2,,9454698,high,1,low,0,2
1/2/23 12:54,1/2/23 12:58,0,108.198.62.149,100,210,1,1/2/23 12:58,R_3JaatonH8leKxNi,,,,,25.9092,-80.3927,anonymous,EN,30.425,31.664,32.39,3,0,0,11.734,0,,8,1,,,,,,,,,,6,6,16.379,20.915,22.183,7,6,6,2,1,2,5,6,3,2,2,36,5,7,3,2,1,1,,1,,2,,2,,710846,low,0,low,0,2
1/2/23 12:54,1/2/23 12:58,0,50.32.114.139,100,271,1,1/2/23 12:58,R_12G5DZh56frcxOM,,,,,41.2208,-75.7736,anonymous,EN,0,0,131.886,0,0,0,19.145,0,2,,1,,,,,,,,,,5,4,5.541,9.413,11.067,3,4,4,7,1,2,3,4,3,4,2,46,5,8,3,4,3,2,1,1,,2,,2,,969560,high,1,low,0,2
1/2/23 12:53,1/2/23 12:58,0,136.144.42.86,100,277,1,1/2/23 12:58,R_29i5YcvtpVBkmsX,,,,,38.894,-77.0365,anonymous,EN,0,0,46.17,0,0,0,35.431,0,,8,,2,,,,,,,,,7,7,4.505,6.996,8.728,3,6,6,1,5,2,4,5,2,3,1,31,5,5,3,7,2,2,2,1,,2,,2,,6707901,low,0,high,1,2
1/2/23 12:51,1/2/23 12:58,0,185.187.243.199,100,401,1,1/2/23 12:58,R_2xzW8wfvec2HwnU,,,,,40.7157,-74,anonymous,EN,5.324,8.024,109.727,2,0,0,20.916,0,2,,8,,0,0,13.381,0,,,1,,3,3,107.447,115.937,117.582,5,4,5,7,7,2,3,3,3,4,1,33,6,6,3,6,2,2,1,1,,2,,2,,2864897,high,1,low,0,2
1/2/23 12:56,1/2/23 12:58,0,91.196.69.175,100,136,1,1/2/23 12:58,R_2WIuSwfNIQThhWg,,,,,39.0469,-77.4903,anonymous,EN,15.8,15.8,16.794,1,2.576,2.576,12.845,1,,8,,2,,,,,,,,,4,5,1.657,7.935,9.167,5,4,4,1,5,2,1,3,3,4,1,56,5,2,3,4,3,2,1,1,,2,,2,,5264329,low,0,high,1,2
1/2/23 12:56,1/2/23 12:58,0,75.188.149.207,100,140,1,1/2/23 12:58,R_2xK46yrnptwC5u8,,,,,39.9648,-83.126,anonymous,EN,0,0,21.186,0,11.168,11.168,11.623,1,1,,1,,7.105,11.993,12.241,4,,2,,,4,4,2.657,3.506,6.126,2,4,4,7,1,2,2,4,3,3,2,46,5,4,1,1,3,2,1,1,,2,,2,,7567248,high,1,low,0,2
1/2/23 12:56,1/2/23 12:58,0,97.95.51.4,100,142,1,1/2/23 12:58,R_1PUaBnJajDTvWKd,,,,,43.7746,-88.4376,anonymous,EN,0,0,27.367,0,0,0,11.125,0,,8,,2,,,,,,,,,7,7,2.804,4.878,6.326,2,7,7,2,6,2,6,6,3,3,1,70,2,5,1,2,1,2,1,1,,2,,2,,7745230,low,0,high,1,2
1/2/23 12:55,1/2/23 12:58,0,71.29.230.173,100,207,1,1/2/23 12:58,R_1HcVGkTwmpVT0YJ,,,,,31.7227,-83.2559,anonymous,EN,45.694,45.694,73.988,1,0,0,10.542,0,2,,,2,,,,,,,,,7,7,12.074,15.01,15.291,3,7,7,7,7,2,4,6,2,2,2,33,3,1,1,1,1,2,1,1,NA,2,NA,2,NA,7529809,high,1,high,1,2
1/2/23 12:56,1/2/23 12:58,0,144.121.187.76,100,145,1,1/2/23 12:58,R_3lMJWwL4EhcSb56,,,,,39.7522,-84.1993,anonymous,EN,0,0,15.003,0,10.819,10.819,11.139,1,2,,,2,,,,,,,,,7,7,3.136,5.91,8.8,3,6,6,7,5,2,7,7,3,3,1,35,5,8,2,6,3,2,1,1,,2,,2,,8691877,high,1,high,1,2
1/2/23 12:42,1/2/23 12:58,0,68.43.95.173,100,963,1,1/2/23 12:58,R_1nViwgTUAwtNEyj,,,,,42.2385,-83.1783,anonymous,EN,0,0,38.652,0,0,0,58.671,0,,8,,2,,,,,,,,,7,7,6.388,7.498,8.063,2,6,6,2,6,2,3,4,2,3,2,41,5,9,3,5,2,2,1,1,,2,,2,,5954399,low,0,high,1,2
1/2/23 12:55,1/2/23 12:58,0,108.4.79.167,100,192,1,1/2/23 12:58,R_3k1gVAdCpgI28sd,,,,,37.5115,-77.5662,anonymous,EN,0,0,24.201,0,0,0,19.563,0,,8,1,,,,,,,,,,7,7,6.173,12.301,18.795,5,7,7,1,1,2,7,7,3,3,2,54,6,9,4,5,2,2,1,1,,2,,2,,6431809,low,0,low,0,2
1/2/23 12:56,1/2/23 12:58,0,150.221.190.38,100,152,1,1/2/23 12:58,R_2rJvM2aw6t0Isb9,,,,,33.0809,-96.7241,anonymous,EN,0,0,33.225,0,0,0,11.369,0,,8,1,,,,,,,,,,7,7,5.425,8.675,9.412,3,7,6,2,1,2,6,6,3,3,2,45,6,12,5,7,2,2,1,1,,2,,2,,1984799,low,0,low,0,2
1/2/23 12:56,1/2/23 12:58,0,99.102.13.142,100,145,1,1/2/23 12:59,R_3GkwZm4yJCsgW5f,,,,,38.6438,-90.5301,anonymous,EN,1.652,1.652,28.808,1,1.074,1.074,10.994,1,2,,1,,,,,,,,,,7,7,0.599,7.167,8.062,4,6,6,7,1,2,6,6,3,3,1,69,5,10,3,7,2,2,1,1,,2,,2,,3355704,high,1,low,0,2
1/2/23 12:56,1/2/23 12:59,0,207.87.85.101,100,135,1,1/2/23 12:59,R_ekYyCT9UZCHzF7j,,,,,39.2962,-76.5741,anonymous,EN,0,0,11.493,0,0,0,11.638,0,9,,1,,0,0,13.373,0,,2,,,6,6,3.818,5.3,6.372,2,4,4,7,1,2,7,6,3,3,2,28,7,4,3,6,2,2,1,1,,2,,2,,848438,high,1,low,0,2
1/2/23 12:55,1/2/23 12:59,0,174.80.9.133,100,205,1,1/2/23 12:59,R_12a2iY9mirR1rEm,,,,,34.7569,-84.7935,anonymous,EN,2.974,2.974,79.111,1,2.269,2.269,12.095,1,2,,,2,,,,,,,,,7,7,4.103,5.887,6.743,3,7,7,6,7,1,7,7,4,4,2,43,5,5,2,6,2,2,1,1,,2,,2,,6148499,high,1,high,1,2
1/2/23 12:57,1/2/23 12:59,0,99.144.182.148,100,112,1,1/2/23 12:59,R_00xSWVM0eyKuGnn,,,,,34.7726,-92.3544,anonymous,EN,13.204,13.607,15.886,2,0,0,11.541,0,,8,,2,,,,,,,,,7,7,4.351,5.39,5.904,2,6,7,2,5,2,5,6,5,5,1,31,6,9,3,7,2,2,1,1,,2,,2,,4228408,low,0,high,1,2
1/2/23 12:57,1/2/23 12:59,0,173.49.240.180,100,115,1,1/2/23 12:59,R_1q9UdGG0sCs6nNS,,,,,39.9664,-75.1685,anonymous,EN,0,0,14.543,0,0,0,11.943,0,,8,1,,,,,,,,,,7,7,3.164,4.317,6.066,2,6,6,2,1,2,6,6,2,3,1,34,6,10,4,4,3,2,1,1,,2,,2,,3715239,low,0,low,0,2
1/2/23 12:57,1/2/23 12:59,0,76.242.33.114,100,141,1,1/2/23 12:59,R_2VO1U8YAkEKdPgs,,,,,30.2903,-81.5092,anonymous,EN,0,0,24.379,0,0,0,11.472,0,2,,,2,,,,,,,,,7,7,4.653,6.601,12.229,3,5,5,7,5,2,6,6,3,3,1,31,5,6,3,5,3,2,1,1,,2,,2,,2471096,high,1,high,1,2
1/2/23 12:53,1/2/23 12:59,0,172.8.236.115,100,328,1,1/2/23 12:59,R_VJAHXqbxn2UIRLH,,,,,37.9834,-122.0312,anonymous,EN,0,0,49.901,0,0,0,15.604,0,2,,,2,,,,,,,,,7,7,23.117,25.824,28.949,2,5,5,7,5,2,5,6,2,3,2,58,4,2,1,5,2,2,1,1,,2,,2,,9828345,high,1,high,1,2
