StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Perception check ,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Perception check,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,ideology,education,income,religion,gender,age,hispanic,ethnicity,condition,opp,gc,term,rid,RISN,V,LS,cintid,ProjectToken,transaction_id,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL,Q_TotalDuration
12/13/21 9:13,12/13/21 9:19,0,68.47.236.36,100,376,1,12/13/21 9:19,R_2AQdP0xleDlApsT,,,,,36.00480652,-86.78859711,anonymous,EN,3,6.042,29.343,41.638,2,50,10,40,40,20,40,3.435,124.345,129.532,18,60,15,25,60,10,30,2.69,41.284,45.726,8,60,15,25,65,10,25,4.327,53.535,54.25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,1,2,71,2,1,country,Qual6008-0510-GenPop,1,,61b77131-5536-6fed-e602-c45e4a890c85,,H,{Invalid Expression},,,,,,,,,anonymous,376
12/13/21 9:14,12/13/21 9:21,0,73.128.32.210,100,390,1,12/13/21 9:21,R_1GJKSL588DCqDyq,,,,,39.08279419,-77.16739655,anonymous,EN,3,8.784,31.093,32.527,2,1,19,80,1,29,70,44.409,148.214,149.42,14,1,39,60,1,49,50,2.897,44.136,45.131,12,1,59,40,1,69,30,2.818,62.934,64.359,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,59,2,6,country,Qual6008-0510-GenPop,1,,61b77144-a6aa-1510-1d77-4b922a9b131d,,H,{Invalid Expression},,,,,,,,,anonymous,390
12/13/21 9:23,12/13/21 9:28,0,97.119.158.125,100,305,1,12/13/21 9:28,R_3iWQ3grG41teLa1,,,,,41.28840637,-95.99720001,anonymous,EN,3,0,0,49.364,0,25,40,35,25,45,30,42.555,53.533,85.616,2,30,30,40,35,30,35,49.436,49.436,65.838,1,30,45,25,30,40,30,4.705,4.705,22.101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,1,2,37,1,,country,Qual6008-0510-GenPop,1,,61b7732d-56db-9d0e-1280-ce505f00be24,,H,{Invalid Expression},,,,,,,,,anonymous,305
12/13/21 9:25,12/13/21 9:30,0,98.192.28.164,100,324,1,12/13/21 9:30,R_3mn6I3tnSgq9EBM,,,,,33.91409302,-84.82740021,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,17.933,0,20,80,0,30,70,0,96.211,136.113,138.987,6,40,60,0,50,50,0,3.659,29.526,32.645,4,60,40,0,70,30,0,4.67,16.217,19.693,4,1,5,3,4,1,74,2,1,time,Qual6008-0510-GenPop,1,,61b77414-b8a7-cc54-5d60-7e02ede74e02,,H,{Invalid Expression},,,,,,,,,anonymous,324
12/13/21 9:36,12/13/21 9:39,0,131.123.48.86,100,222,1,12/13/21 9:39,R_tM0eWeTfvRFMd2h,,,,,41.14129639,-81.34449768,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,32.052,0,20,20,60,30,30,40,52.378,92.99,97.068,6,40,40,20,50,50,0,2.15,13.849,16.307,3,60,40,0,70,30,0,1.624,7.947,12.216,2,4,5,7,1,2,67,2,1,time,Qual6008-0510-GenPop,1,,61b7765b-1221-353f-b210-ac47fd8145d4,,H,{Invalid Expression},,,,,,,,,anonymous,222
12/13/21 9:54,12/13/21 9:58,0,45.237.84.59,100,258,1,12/13/21 9:58,R_1jH3LE46CxBdT2z,,,,,40.66270447,-73.9138031,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.08,0,50,25,25,50,25,25,14.218,63.7,65.568,10,50,25,25,50,25,25,5.649,27.561,31.515,7,60,20,20,60,20,20,4.669,24.821,31.445,7,6,3,11,4,1,31,2,1,time,Qual6008-0510-GenPop,1,,61b77ac1-401e-e0e0-c670-237e93e56351,,H,{Invalid Expression},,,,,,,,,anonymous,258
12/13/21 10:13,12/13/21 10:17,0,65.140.210.234,100,246,1,12/13/21 10:17,R_1Na0i4HVYIRjJ8B,,,,,36.16850281,-115.1164017,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,26.435,0,20,30,50,30,20,50,40.6,72.156,87.464,2,40,10,50,50,0,50,2.012,20,33.063,2,60,0,40,70,0,30,1.862,1.862,19.591,1,4,2,3,7,1,45,2,1,time,Qual6008-0510-GenPop,1,,61b77f2c-ca1f-5d6a-291d-93133259a98e,,H,{Invalid Expression},,,,,,,,,anonymous,246
12/13/21 10:28,12/13/21 10:35,0,69.180.182.133,100,403,1,12/13/21 10:35,R_1f8iBvT24PhtFWX,,,,,45.08000183,-93.02269745,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,55.148,0,2,96,2,3,94,3,38.181,111.607,126.435,8,4,4,92,5,5,90,3.553,70.812,78.337,10,6,6,88,7,7,86,1.518,14.761,30.625,3,4,5,11,1,2,44,2,1,time,Qual6008-0510-GenPop,1,,61b77e22-7b9e-5ea6-9c86-4ec288c71e8f,,H,{Invalid Expression},,,,,,,,,anonymous,403
12/13/21 11:43,12/13/21 11:47,0,75.35.35.230,100,237,1,12/13/21 11:47,R_3GjJwx8ItR8GnxC,,,,,33.69340515,-84.44799805,anonymous,EN,3,0,0,19.797,0,3,90,7,3,90,7,31.962,83.735,88.98,8,5,85,10,5,85,10,2.484,21.655,29.952,6,3,90,7,3,90,7,2.236,18.305,21.241,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,8,7,1,43,2,2,country,Qual6008-0510-GenPop,1,,,,,,bca2e059-fc08-625d-3dc3-d789bab6b0b3,,,,,,,,anonymous,237
12/13/21 11:46,12/13/21 11:54,0,174.66.0.163,100,527,1,12/13/21 11:54,R_ePvyB6bgVOLhZ4t,,,,,37.31970215,-76.76249695,anonymous,EN,3,2.455,6.196,35.24,3,50,50,0,50,50,0,1.845,20.974,23.594,9,50,50,0,90,10,0,1.935,30.736,32.89,9,50,50,0,50,50,0,2.233,13.723,16.267,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,7,2,39,2,1,country,Qual6008-0510-GenPop,1,,61b794c1-84b6-5968-a3e6-7d21a1847731,,H,{Invalid Expression},,,,,,,,,anonymous,527
12/13/21 10:50,12/13/21 11:58,0,76.234.144.97,100,4125,1,12/13/21 11:58,R_2zImgfpF2PJTKC7,,,,,32.71850586,-97.14320374,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.312,10.516,12.909,2,20,30,50,40,30,30,10.194,749.501,752.337,16,10,20,70,10,10,80,2.586,25.783,32.78,6,30,30,40,50,50,0,121.848,252.677,259.757,7,5,3,4,1,2,31,1,,time,Qual6008-0510-GenPop,1,,,,,,672bee95-03d3-7493-b00f-d9006575a778,,,,,,,,anonymous,4125
12/13/21 12:05,12/13/21 12:08,0,206.40.190.4,100,213,1,12/13/21 12:08,R_1GTVGxhVAi9ErHj,,,,,29.03819275,-95.44159698,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.061,13.224,14.3,4,20,40,40,10,40,50,3.092,59.018,62.063,12,20,20,60,25,0,75,1.905,17.391,20.951,7,30,50,20,25,35,40,2.068,28.491,30.67,8,4,2,6,7,1,34,2,2,time,Qual6008-0510-GenPop,1,,,,,,50e6c30e-ea19-b522-7b94-f4cd2c9245e5,,,,,,,,anonymous,213
12/13/21 12:17,12/13/21 12:26,0,24.89.146.106,100,543,1,12/13/21 12:26,R_1LAL7Y6UGvSKXMa,,,,,40.73060608,-73.4312973,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.541,0,20,30,50,30,20,50,20.884,397.903,398.183,12,40,10,50,50,50,0,2.522,67.928,70.989,10,60,40,0,70,30,0,1.662,10.02,13.304,4,4,6,9,7,1,40,2,1,time,Qual6008-0510-GenPop,1,,61b79c45-3e1c-1d33-6978-a1874b0c4028,,H,{Invalid Expression},,,,,,,,,anonymous,543
12/13/21 12:44,12/13/21 12:48,0,98.150.241.56,100,283,1,12/13/21 12:48,R_2ZQuEAQhFOYgojX,,,,,21.32659912,-157.8621063,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12.301,0,2,90,8,2,50,48,15.402,51.805,54.571,7,2,55,43,2,44,54,12.832,38.018,41.802,7,40,45,15,45,45,10,4.026,39.296,41.902,9,5,5,11,7,1,47,2,4,time,Qual6008-0510-GenPop,1,,61b7a287-71e7-10cf-9987-c225f8c47ab9,,H,{Invalid Expression},,,,,,,,,anonymous,283
12/13/21 12:51,12/13/21 12:56,0,98.213.157.47,100,339,1,12/13/21 12:56,R_uekSsFluW6IxZJv,,,,,42.27389526,-89.04740143,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13.441,0,20,20,60,15,30,55,29.575,100.127,110.997,14,10,30,60,15,30,55,4.581,52.372,54.25,9,20,30,50,30,30,40,7.272,60.857,62.935,10,4,2,7,7,1,30,2,1,time,Qual6008-0510-GenPop,1,,,,,,c500788b-6034-bc7c-9311-4f2b5e055d61,,,,,,,,anonymous,339
12/13/21 13:04,12/13/21 13:08,0,107.77.231.219,100,269,1,12/13/21 13:08,R_1pXKfDXvEAHcyaB,,,,,33.88380432,-118.1260986,anonymous,EN,3,0,0,19.669,0,1,9,90,1,4,95,64.831,101.863,105.768,6,1,6,93,1,8,91,3.815,26.645,30.807,6,1,10,89,1,12,87,3.631,31.979,43.447,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,11,7,1,46,2,1,country,Qual6008-0510-GenPop,1,,61b7a72c-b049-fc2d-c021-240b8c605f53,,H,{Invalid Expression},,,,,,,,,anonymous,269
12/13/21 13:28,12/13/21 13:34,0,50.109.101.203,100,365,1,12/13/21 13:34,R_2OUXwtgknIEc2UK,,,,,40.31680298,-88.27500153,anonymous,EN,3,0,0,33.097,0,50,20,30,40,30,30,52.472,105.993,111.404,7,40,10,50,60,12,28,7.239,42.435,47.069,6,35,15,50,40,20,40,14.771,46.123,51.622,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,7,1,40,2,1,country,Qual6008-0510-GenPop,1,,,,,,a983865d-c2d4-a684-12c7-b1a8fc8cffb0,,,,,,,,anonymous,365
12/13/21 13:28,12/13/21 13:45,0,136.50.170.226,100,1005,1,12/13/21 13:45,R_018sceQ3GEVh5yp,,,,,29.5,-98.67440033,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,112.016,0,15,20,65,10,30,60,93.855,320.68,330.01,17,20,35,45,25,35,40,26.797,121.36,150.19,8,25,40,35,30,45,25,28.779,75.78,80.198,6,6,3,8,1,1,51,2,1,time,Qual6008-0510-GenPop,1,,,,,,65d1c209-d966-e52c-a893-f5fa4c46d3c3,,,,,,,,anonymous,1005
12/13/21 13:41,12/13/21 13:46,0,75.178.21.98,100,296,1,12/13/21 13:46,R_3kMptPaBbGhQqh7,,,,,34.98789978,-79.21690369,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,33.705,0,10,10,80,15,15,70,31.989,138.087,141.359,20,20,20,60,25,25,50,2.627,19.674,25.86,7,30,30,40,35,35,30,1.928,18.042,20.628,6,6,5,7,7,1,28,2,2,time,Qual6008-0510-GenPop,1,,61b7b010-05a7-7619-7929-b5b3b6706704,,H,{Invalid Expression},,,,,,,,,anonymous,296
12/13/21 13:41,12/13/21 13:48,0,74.135.131.230,100,428,1,12/13/21 13:48,R_2YfcG69tMzHGVzD,,,,,44.50340271,-87.98130035,anonymous,EN,3,14.05,14.688,16.864,2,40,30,30,25,45,30,75.032,211.536,216.4,16,25,50,25,10,55,35,9.974,42.331,59.742,6,15,60,25,10,65,25,1.511,51.266,63.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,1,34,2,1,country,Qual6008-0510-GenPop,1,,,,,,11e27d27-d5f1-2e37-74bd-4ac9893e6fcb,,,,,,,,anonymous,428
12/13/21 14:00,12/13/21 14:05,0,107.203.207.49,100,272,1,12/13/21 14:05,R_eFHPBOVHsHo1ZN7,,,,,36.3170929,-121.2391052,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.525,16.565,17.965,3,5,45,50,5,45,50,1.581,74.501,81.038,14,5,45,50,5,45,50,3.861,74.637,81.79,19,5,45,50,5,45,50,2.973,2.973,31.366,1,1,2,2,7,1,53,2,1,time,Qual6008-0510-GenPop,1,,61b7b473-5953-2275-1153-ea3e4f08b3e8,,H,{Invalid Expression},,,,,,,,,anonymous,272
12/13/21 14:22,12/13/21 14:55,0,174.48.114.141,100,1988,1,12/13/21 14:55,R_1UeIao6mZCcqbjX,,,,,26.17829895,-80.27339935,anonymous,EN,3,0,0,33.037,0,40,10,50,30,30,40,144.272,1313.412,1314.244,19,60,20,20,60,20,20,374.916,429.14,430.061,8,70,10,20,70,20,10,62.137,131.048,131.496,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,6,1,29,2,2,country,Qual6008-0510-GenPop,1,,61b7b992-d23f-607d-8e13-3687d49ac969,,H,{Invalid Expression},,,,,,,,,anonymous,1988
12/13/21 14:50,12/13/21 14:57,0,204.195.118.229,100,406,1,12/13/21 14:57,R_2tJbXSrW7sTbyL6,,,,,45.14019775,-122.8610001,anonymous,EN,3,0,0,32.822,0,25,70,5,30,60,10,26.101,72.3,77.62,10,35,50,15,40,55,5,7.241,37.953,50.112,7,45,50,5,50,45,5,9.121,43.52,44.663,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,5,1,1,30,1,,country,Qual6008-0510-GenPop,1,,61b7c03c-c748-5245-1ede-7d68084170fc,,H,{Invalid Expression},,,,,,,,,anonymous,406
12/13/21 15:56,12/13/21 16:02,0,75.138.109.22,100,342,1,12/13/21 16:02,R_2qwKYKeZqNQTrJP,,,,,34.52510071,-82.63069916,anonymous,EN,3,0.884,15.762,16.775,6,5,10,85,8,11,81,0.95,84.437,98.132,14,20,20,60,20,40,40,2.509,38.015,44.179,10,1,40,59,1,60,39,6.115,99.473,103.438,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,1,1,23,2,1,country,Qual6008-0510-GenPop,1,,,,,,d78ce307-0656-062b-659d-d4a7af51bced,,,,,,,,anonymous,342
12/13/21 19:16,12/13/21 19:20,0,67.249.66.19,100,209,1,12/13/21 19:20,R_1DHJpmYWZh8UxWG,,,,,43.00999451,-76.14959717,anonymous,EN,3,11.536,16.433,17.657,4,100,0,0,100,0,0,20.863,48.061,51.751,5,0,0,100,0,100,0,6.046,10.898,13.439,3,10,40,50,0,100,0,1.09,19,18.906,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,7,2,33,2,1,country,Qual6008-0510-GenPop,1,,,,,,7b0060a5-702c-7ea7-e03f-572b75365c4e,,,,,,,,anonymous,209
12/13/21 19:34,12/13/21 19:39,0,147.174.218.230,100,313,1,12/13/21 19:39,R_2xQwktKs8BOctn9,,,,,30.48330688,-91.07250214,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7.893,18.971,22.836,3,15,15,70,10,40,50,1.75,85.558,92.694,14,10,40,50,25,45,30,1.834,74.811,81.333,16,20,50,30,10,60,30,1.997,38.627,41.792,8,5,3,4,1,2,20,2,2,time,Qual6008-0510-GenPop,1,,,,,,9858d419-c9bb-bf6e-b983-e3730bd264f2,,,,,,,,anonymous,313
12/13/21 21:36,12/13/21 21:41,0,47.157.255.6,100,287,1,12/13/21 21:41,R_28G65OGHRshVq39,,,,,33.72149658,-118.0509033,anonymous,EN,3,6.098,14.226,16.441,2,40,20,40,35,25,40,6.235,106.656,109.057,14,30,25,45,25,25,50,2.384,33.847,37.368,9,20,30,50,15,35,50,1.669,18.789,21.571,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,10,1,1,31,2,1,country,Qual6008-0510-GenPop,1,,,,,,ed2cb17e-19b0-694b-d6e4-860798e4bf93,,,,,,,,anonymous,287
12/14/21 1:25,12/14/21 1:31,0,71.207.143.158,100,348,1,12/14/21 1:31,R_e4JQ4BESBdZ8PTz,,,,,36.62489319,-79.41069794,anonymous,EN,3,0,0,17.78,0,25,40,35,25,50,25,23.52,89.669,93.095,7,25,50,25,25,40,35,2.299,20.723,24.552,8,25,50,25,25,50,25,1.589,14.911,18.762,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,7,1,24,2,2,country,Qual6008-0510-GenPop,1,,61b8550c-560c-0b07-ff35-f6d17dda0bd0,,H,{Invalid Expression},,,,,,,,,anonymous,348
12/14/21 4:26,12/14/21 4:33,0,96.225.87.120,100,427,1,12/14/21 4:33,R_1rAE7unJt8WmdTy,,,,,40.79240417,-74.00959778,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.691,0,75,10,15,80,10,10,24.606,103.055,107.323,9,85,5,10,90,5,5,6.957,58.902,66.499,8,90,3,7,80,15,5,3.776,67.587,74.979,7,3,2,2,6,2,37,1,,time,Qual6008-0510-GenPop,1,,,,,,8ef04e33-8c9c-e56d-31a9-79db6e5b56f0,,,,,,,,anonymous,427
12/14/21 8:41,12/14/21 8:44,0,73.232.208.18,100,195,1,12/14/21 8:44,R_3iIjjKaDwIlflZb,,,,,30.04089355,-95.53019714,anonymous,EN,3,4.82,13.638,15.964,10,20,40,40,20,40,40,5.759,54.17,54.898,12,10,30,60,10,60,30,0.981,39.375,41.33,12,20,30,50,20,50,30,1.808,41.017,42.826,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,7,1,26,2,1,country,Qual6008-0510-GenPop,1,,,,,,6195a65c-5b99-5b8c-bdc5-91be3be7abb6,,,,,,,,anonymous,195
12/14/21 18:50,12/14/21 18:57,0,73.82.184.13,100,446,1,12/14/21 18:57,R_3Jgizc3ygPKIVxs,,,,,33.6026001,-84.47689819,anonymous,EN,3,0,0,19.176,0,50,50,0,50,50,0,133.574,271.333,275.617,4,50,50,0,50,50,0,14.77,25.602,29.139,4,50,50,0,50,50,0,4.185,13.121,15.339,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,1,2,39,2,2,country,Qual6008-0510-GenPop,1,,61b949e3-e47e-c337-3884-7978bdbee000,,H,{Invalid Expression},,,,,,,,,anonymous,446
12/14/21 22:45,12/14/21 22:50,0,172.58.159.132,100,330,1,12/14/21 22:50,R_2ciM0622Anf7dm0,,,,,35.229599,-80.84300232,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.703,17.168,18.966,2,20,80,0,30,70,0,46.567,150.269,155.534,8,60,40,0,50,50,0,5.741,17.393,18.622,3,40,60,0,30,70,0,6.69,6.69,26.648,1,3,4,8,1,2,49,2,1,time,Qual6008-0510-GenPop,1,,,,,,bb50e878-72fa-6519-4ce1-df7b9a974ebf,,,,,,,,anonymous,330
12/15/21 1:43,12/15/21 1:46,0,72.20.176.74,100,182,1,12/15/21 1:46,R_ufi5XDFpkCgeQKJ,,,,,30.24589539,-90.915802,anonymous,EN,3,8.31,15.238,16.345,8,10,20,70,50,30,20,2.923,34.225,37.484,7,80,10,10,80,10,10,3.115,45.75,48.739,10,80,10,10,80,10,10,2.464,16.439,18.801,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,7,2,1,40,2,1,country,Qual6008-0510-GenPop,1,,61b9aae6-4839-fa4a-d81b-e883a5c04881,,H,{Invalid Expression},,,,,,,,,anonymous,182
12/15/21 2:29,12/15/21 2:32,0,67.209.248.240,100,195,1,12/15/21 2:32,R_2Uf20C6iZnBXY63,,,,,43.60549927,-84.77960205,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.826,0,10,50,40,10,30,60,9.674,55.157,58.866,8,10,20,70,10,10,80,1.689,22.939,26.295,7,20,50,30,20,60,20,2.968,22.706,26.915,6,5,2,5,7,2,51,2,1,time,Qual6008-0510-GenPop,1,,61b9b51e-1058-c0aa-7cd9-8c7f7517baa0,,H,{Invalid Expression},,,,,,,,,anonymous,195
12/15/21 4:56,12/15/21 5:01,0,75.61.95.44,100,279,1,12/15/21 5:01,R_50cCEQBLZuWkBEJ,,,,,42.50030518,-83.29070282,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8.083,9.829,39.614,3,35,35,30,30,35,35,9.634,57.395,75.46,13,35,30,35,35,35,30,4.984,22.809,32.663,6,30,40,30,35,40,25,3.15,30.279,33.718,6,1,6,12,5,1,38,2,1,time,Qual6008-0510-GenPop,1,,,,,,2b66df83-e5a3-e376-121a-e84d2a9bf168,,,,,,,,anonymous,279
12/15/21 6:08,12/15/21 6:12,0,162.154.128.144,100,186,1,12/15/21 6:12,R_1gIQep5ufXfkeBU,,,,,41.11000061,-81.50039673,anonymous,EN,3,0,0,16.373,0,20,20,60,15,30,55,6.337,52.52,55.546,10,10,35,55,10,40,50,1.823,21.688,24.169,6,5,50,45,20,60,20,1.906,23.091,25.884,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,10,8,1,54,2,2,country,Qual6008-0510-GenPop,1,,61b9e911-c442-5859-7bc4-dfc17d0c43c8,,H,{Invalid Expression},,,,,,,,,anonymous,186
12/15/21 6:16,12/15/21 6:20,0,75.182.57.21,100,290,1,12/15/21 6:20,R_3HRec12YKOwRdYB,,,,,33.97390747,-81.23449707,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.589,15.393,24.11,6,30,60,10,30,50,20,2.386,58.599,69.431,22,10,70,20,5,85,10,2.907,58.045,62.843,12,5,85,10,5,90,5,2.463,28.331,45.531,7,3,5,10,1,2,53,2,1,time,Qual6008-0510-GenPop,1,,61b9ea89-a370-c08d-b975-be5a75b2ff64,,H,{Invalid Expression},,,,,,,,,anonymous,290
12/15/21 6:58,12/15/21 7:03,0,47.205.246.164,100,298,1,12/15/21 7:03,R_2TObocoHe2ZADOw,,,,,28.01669312,-82.1359024,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.912,11.215,12.051,4,0,50,50,0,50,50,0.997,92.053,92.993,15,50,50,0,0,50,50,6.52,29.124,36.902,5,50,50,0,0,50,50,3.416,54.61,55.912,6,1,2,2,7,2,39,2,2,time,Qual6008-0510-GenPop,1,,61b9f455-c8f1-ab59-eb93-8021a0f1e0d0,,H,{Invalid Expression},,,,,,,,,anonymous,298
12/15/21 7:11,12/15/21 7:15,0,71.79.91.135,100,235,1,12/15/21 7:15,R_pz0gRGVKx7ETOet,,,,,39.28739929,-80.34190369,anonymous,EN,3,13.503,16.405,19.101,5,75,25,0,50,25,25,19.909,77.44,80.934,10,25,25,50,0,0,100,5.065,43.047,47.2,5,0,0,100,0,0,100,2.563,8.912,12.439,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,8,2,54,2,1,country,Qual6008-0510-GenPop,1,,61b9f7d4-f9f8-17e5-2926-189395394619,,H,{Invalid Expression},,,,,,,,,anonymous,235
12/15/21 7:36,12/15/21 7:42,0,72.86.38.113,100,345,1,12/15/21 7:42,R_3CNkS2EyjKlacLF,,,,,39.0447998,-77.60420227,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,14.388,0,1,31,68,1,36,63,16.86,122.322,123.055,15,1,40,59,1,49,50,3.596,51.591,52.137,13,1,52,47,1,56,43,1.757,71.136,74.647,13,7,3,7,6,1,44,2,1,time,Qual6008-0510-GenPop,1,,,,,,29eda34c-40d8-0370-add5-94c667031da1,,,,,,,,anonymous,345
12/15/21 7:46,12/15/21 7:50,0,66.177.175.75,100,292,1,12/15/21 7:50,R_3JJWOvYQbidvwOO,,,,,30.31219482,-81.72429657,anonymous,EN,3,5.499,31.79,36.207,2,10,60,30,5,70,25,2.673,76.126,78.783,10,5,75,20,1,89,10,2.093,39.901,43.433,7,1,90,9,1,91,8,4.662,21.842,37.678,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,7,7,1,52,2,1,country,Qual6008-0510-GenPop,1,,,,,,3fb08627-dfa7-54c5-f6be-b19b11ea85cc,,,,,,,,anonymous,292
12/15/21 7:59,12/15/21 8:05,0,98.16.168.86,100,351,1,12/15/21 8:05,R_3oXa5SPXYrJxlCX,,,,,31.24620056,-83.6548996,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.584,0,40,25,35,50,25,25,19.246,46.32,49.411,24,60,20,20,45,30,25,5.305,54.935,57.422,12,50,30,20,45,40,15,32.538,109.041,114.359,22,5,3,8,8,2,39,2,2,time,Qual6008-0510-GenPop,1,,,,,,991bc747-90ee-9087-5fde-f030d127f4aa,,,,,,,,anonymous,351
12/15/21 8:01,12/15/21 8:05,0,75.176.59.165,100,218,1,12/15/21 8:05,R_3lMHaxpIgGDAFtq,,,,,35.24259949,-80.74099731,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,14.661,0,30,50,20,40,40,20,5.334,70.081,72.409,11,30,60,10,20,70,10,1.826,34.578,39.4,8,20,60,20,40,50,10,2.152,33.832,37.016,11,4,1,2,2,2,23,1,,time,Qual6008-0510-GenPop,1,,,,,,438e7bc2-cc85-84ff-ca5b-4ca50a7eab28,,,,,,,,anonymous,218
